line,period,flow_nominal,margin_rho_norm,worst_case_abs_flow,Fmax,loading_nominal_pct,loading_worst_case_pct,binding
A1,2020-07-16 16:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A1,2020-07-16 18:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A1,2020-07-16 20:00:00,170.36,0.0,170.36,175.0,97.4,97.4,False
A1,2020-07-16 22:00:00,140.62,0.0,140.62,175.0,80.4,80.4,False
A2,2020-07-15 00:00:00,77.26,0.0,77.26,175.0,44.1,44.1,False
A2,2020-07-15 01:00:00,62.0,0.0,62.0,175.0,35.4,35.4,False
A2,2020-07-15 02:00:00,92.91,0.0,92.91,175.0,53.1,53.1,False
A2,2020-07-15 03:00:00,91.23,0.0,91.23,175.0,52.1,52.1,False
A2,2020-07-15 04:00:00,62.09,0.0,62.09,175.0,35.5,35.5,False
A2,2020-07-15 05:00:00,14.42,0.0,14.42,175.0,8.2,8.2,False
A2,2020-07-15 06:00:00,100.96,0.0,100.96,175.0,57.7,57.7,False
A2,2020-07-15 07:00:00,101.93,0.0,101.93,175.0,58.2,58.2,False
A2,2020-07-15 08:00:00,111.11,0.0,111.11,175.0,63.5,63.5,False
A2,2020-07-15 09:00:00,109.04,0.0,109.04,175.0,62.3,62.3,False
A2,2020-07-15 10:00:00,111.09,0.0,111.09,175.0,63.5,63.5,False
A2,2020-07-15 11:00:00,107.2,0.0,107.2,175.0,61.3,61.3,False
A2,2020-07-15 12:00:00,100.84,0.0,100.84,175.0,57.6,57.6,False
A2,2020-07-15 13:00:00,96.35,0.0,96.35,175.0,55.1,55.1,False
A2,2020-07-15 14:00:00,92.93,0.0,92.93,175.0,53.1,53.1,False
A2,2020-07-15 15:00:00,95.31,0.0,95.31,175.0,54.5,54.5,False
A2,2020-07-15 16:00:00,87.98,0.0,87.98,175.0,50.3,50.3,False
A2,2020-07-15 17:00:00,87.55,0.0,87.55,175.0,50.0,50.0,False
A2,2020-07-15 18:00:00,86.56,0.0,86.56,175.0,49.5,49.5,False
A2,2020-07-15 19:00:00,87.85,0.0,87.85,175.0,50.2,50.2,False
A2,2020-07-15 20:00:00,89.23,0.0,89.23,175.0,51.0,51.0,False
A2,2020-07-15 21:00:00,103.01,0.0,103.01,175.0,58.9,58.9,False
A2,2020-07-15 22:00:00,93.31,0.0,93.31,175.0,53.3,53.3,False
A2,2020-07-15 23:00:00,92.67,0.0,92.67,175.0,53.0,53.0,False
A2,2020-07-16 00:00:00,88.88,0.0,88.88,175.0,50.8,50.8,False
A2,2020-07-16 02:00:00,63.32,0.0,63.32,175.0,36.2,36.2,False
A2,2020-07-16 04:00:00,97.4,0.0,97.4,175.0,55.7,55.7,False
A2,2020-07-16 06:00:00,99.02,0.0,99.02,175.0,56.6,56.6,False
A2,2020-07-16 08:00:00,116.61,0.0,116.61,175.0,66.6,66.6,False
A2,2020-07-16 10:00:00,93.56,0.0,93.56,175.0,53.5,53.5,False
A2,2020-07-16 12:00:00,87.53,0.0,87.53,175.0,50.0,50.0,False
A2,2020-07-16 14:00:00,80.64,0.0,80.64,175.0,46.1,46.1,False
A2,2020-07-16 16:00:00,82.48,0.0,82.48,175.0,47.1,47.1,False
A2,2020-07-16 18:00:00,86.95,0.0,86.95,175.0,49.7,49.7,False
A2,2020-07-16 20:00:00,87.66,0.0,87.66,175.0,50.1,50.1,False
A2,2020-07-16 22:00:00,64.47,0.0,64.47,175.0,36.8,36.8,False
A3,2020-07-15 00:00:00,156.96,0.0,156.96,175.0,89.7,89.7,False
A3,2020-07-15 01:00:00,135.81,0.0,135.81,175.0,77.6,77.6,False
A3,2020-07-15 02:00:00,170.09,0.0,170.09,175.0,97.2,97.2,False
A3,2020-07-15 03:00:00,166.9,0.0,166.9,175.0,95.4,95.4,False
A3,2020-07-15 04:00:00,132.81,0.0,132.81,175.0,75.9,75.9,False
A3,2020-07-15 05:00:00,71.47,0.0,71.47,175.0,40.8,40.8,False
A3,2020-07-15 06:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-15 07:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-15 08:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-15 09:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-15 10:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-15 11:00:00,172.63,0.0,172.63,175.0,98.6,98.6,False
A3,2020-07-15 12:00:00,170.51,0.0,170.51,175.0,97.4,97.4,False
A3,2020-07-15 13:00:00,168.78,0.0,168.78,175.0,96.4,96.4,False
A3,2020-07-15 14:00:00,167.9,0.0,167.9,175.0,95.9,95.9,False
A3,2020-07-15 15:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-15 16:00:00,168.63,0.0,168.63,175.0,96.4,96.4,False
A3,2020-07-15 17:00:00,170.71,0.0,170.71,175.0,97.5,97.5,False
A3,2020-07-15 18:00:00,173.58,0.0,173.58,175.0,99.2,99.2,False
A3,2020-07-15 19:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-15 20:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-15 21:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-15 22:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-15 23:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-16 00:00:00,167.54,0.0,167.54,175.0,95.7,95.7,False
A3,2020-07-16 02:00:00,134.15,0.0,134.15,175.0,76.7,76.7,False
A3,2020-07-16 04:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-16 06:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-16 08:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-16 10:00:00,173.16,0.0,173.16,175.0,99.0,99.0,False
A3,2020-07-16 12:00:00,168.42,0.0,168.42,175.0,96.2,96.2,False
A3,2020-07-16 14:00:00,166.63,0.0,166.63,175.0,95.2,95.2,False
A3,2020-07-16 16:00:00,168.26,0.0,168.26,175.0,96.1,96.1,False
A3,2020-07-16 18:00:00,172.44,0.0,172.44,175.0,98.5,98.5,False
A3,2020-07-16 20:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-16 22:00:00,163.79,0.0,163.79,175.0,93.6,93.6,False
A4,2020-07-15 00:00:00,110.79,0.0,110.79,175.0,63.3,63.3,False
A4,2020-07-15 01:00:00,93.41,0.0,93.41,175.0,53.4,53.4,False
A4,2020-07-15 02:00:00,122.91,0.0,122.91,175.0,70.2,70.2,False
A4,2020-07-15 03:00:00,120.38,0.0,120.38,175.0,68.8,68.8,False
A4,2020-07-15 04:00:00,91.59,0.0,91.59,175.0,52.3,52.3,False
A4,2020-07-15 05:00:00,50.04,0.0,50.04,175.0,28.6,28.6,False
A4,2020-07-15 06:00:00,128.71,0.0,128.71,175.0,73.5,73.5,False
A4,2020-07-15 07:00:00,128.28,0.0,128.28,175.0,73.3,73.3,False
A4,2020-07-15 08:00:00,129.45,0.0,129.45,175.0,74.0,74.0,False
A4,2020-07-15 09:00:00,128.62,0.0,128.62,175.0,73.5,73.5,False
A4,2020-07-15 10:00:00,128.56,0.0,128.56,175.0,73.5,73.5,False
A4,2020-07-15 11:00:00,126.03,0.0,126.03,175.0,72.0,72.0,False
A4,2020-07-15 12:00:00,123.25,0.0,123.25,175.0,70.4,70.4,False
A4,2020-07-15 13:00:00,121.11,0.0,121.11,175.0,69.2,69.2,False
A4,2020-07-15 14:00:00,119.81,0.0,119.81,175.0,68.5,68.5,False
A4,2020-07-15 15:00:00,125.4,0.0,125.4,175.0,71.7,71.7,False
A4,2020-07-15 16:00:00,119.43,0.0,119.43,175.0,68.2,68.2,False
A4,2020-07-15 17:00:00,120.91,0.0,120.91,175.0,69.1,69.1,False
A4,2020-07-15 18:00:00,122.86,0.0,122.86,175.0,70.2,70.2,False
A4,2020-07-15 19:00:00,124.21,0.0,124.21,175.0,71.0,71.0,False
A4,2020-07-15 20:00:00,124.83,0.0,124.83,175.0,71.3,71.3,False
A4,2020-07-15 21:00:00,127.81,0.0,127.81,175.0,73.0,73.0,False
A4,2020-07-15 22:00:00,126.74,0.0,126.74,175.0,72.4,72.4,False
A4,2020-07-15 23:00:00,127.09,0.0,127.09,175.0,72.6,72.6,False
A4,2020-07-16 00:00:00,120.18,0.0,120.18,175.0,68.7,68.7,False
A4,2020-07-16 02:00:00,92.42,0.0,92.42,175.0,52.8,52.8,False
A4,2020-07-16 04:00:00,127.35,0.0,127.35,175.0,72.8,72.8,False
A4,2020-07-16 06:00:00,127.8,0.0,127.8,175.0,73.0,73.0,False
A4,2020-07-16 08:00:00,129.87,0.0,129.87,175.0,74.2,74.2,False
A4,2020-07-16 10:00:00,123.87,0.0,123.87,175.0,70.8,70.8,False
A4,2020-07-16 12:00:00,119.19,0.0,119.19,175.0,68.1,68.1,False
A4,2020-07-16 14:00:00,116.55,0.0,116.55,175.0,66.6,66.6,False
A4,2020-07-16 16:00:00,118.12,0.0,118.12,175.0,67.5,67.5,False
A4,2020-07-16 18:00:00,122.08,0.0,122.08,175.0,69.8,69.8,False
A4,2020-07-16 20:00:00,124.6,0.0,124.6,175.0,71.2,71.2,False
A4,2020-07-16 22:00:00,114.85,0.0,114.85,175.0,65.6,65.6,False
A5,2020-07-15 00:00:00,101.43,0.0,101.43,175.0,58.0,58.0,False
A5,2020-07-15 01:00:00,86.78,0.0,86.78,175.0,49.6,49.6,False
A5,2020-07-15 02:00:00,110.03,0.0,110.03,175.0,62.9,62.9,False
A5,2020-07-15 03:00:00,107.86,0.0,107.86,175.0,61.6,61.6,False
A5,2020-07-15 04:00:00,84.94,0.0,84.94,175.0,48.5,48.5,False
A5,2020-07-15 05:00:00,52.87,0.0,52.87,175.0,30.2,30.2,False
A5,2020-07-15 06:00:00,115.21,0.0,115.21,175.0,65.8,65.8,False
A5,2020-07-15 07:00:00,115.39,0.0,115.39,175.0,65.9,65.9,False
A5,2020-07-15 08:00:00,115.4,0.0,115.4,175.0,65.9,65.9,False
A5,2020-07-15 09:00:00,115.57,0.0,115.57,175.0,66.0,66.0,False
A5,2020-07-15 10:00:00,115.68,0.0,115.68,175.0,66.1,66.1,False
A5,2020-07-15 11:00:00,114.4,0.0,114.4,175.0,65.4,65.4,False
A5,2020-07-15 12:00:00,113.3,0.0,113.3,175.0,64.7,64.7,False
A5,2020-07-15 13:00:00,112.38,0.0,112.38,175.0,64.2,64.2,False
A5,2020-07-15 14:00:00,111.94,0.0,111.94,175.0,64.0,64.0,False
A5,2020-07-15 15:00:00,117.1,0.0,117.1,175.0,66.9,66.9,False
A5,2020-07-15 16:00:00,112.44,0.0,112.44,175.0,64.3,64.3,False
A5,2020-07-15 17:00:00,113.63,0.0,113.63,175.0,64.9,64.9,False
A5,2020-07-15 18:00:00,115.29,0.0,115.29,175.0,65.9,65.9,False
A5,2020-07-15 19:00:00,116.07,0.0,116.07,175.0,66.3,66.3,False
A5,2020-07-15 20:00:00,115.93,0.0,115.93,175.0,66.2,66.2,False
A5,2020-07-15 21:00:00,115.58,0.0,115.58,175.0,66.0,66.0,False
A5,2020-07-15 22:00:00,115.51,0.0,115.51,175.0,66.0,66.0,False
A5,2020-07-15 23:00:00,115.37,0.0,115.37,175.0,65.9,65.9,False
A5,2020-07-16 00:00:00,108.8,0.0,108.8,175.0,62.2,62.2,False
A5,2020-07-16 02:00:00,85.82,0.0,85.82,175.0,49.0,49.0,False
A5,2020-07-16 04:00:00,114.17,0.0,114.17,175.0,65.2,65.2,False
A5,2020-07-16 06:00:00,115.41,0.0,115.41,175.0,66.0,66.0,False
A5,2020-07-16 08:00:00,115.5,0.0,115.5,175.0,66.0,66.0,False
A5,2020-07-16 10:00:00,114.93,0.0,114.93,175.0,65.7,65.7,False
A5,2020-07-16 12:00:00,112.33,0.0,112.33,175.0,64.2,64.2,False
A5,2020-07-16 14:00:00,111.42,0.0,111.42,175.0,63.7,63.7,False
A5,2020-07-16 16:00:00,112.32,0.0,112.32,175.0,64.2,64.2,False
A5,2020-07-16 18:00:00,114.63,0.0,114.63,175.0,65.5,65.5,False
A5,2020-07-16 20:00:00,115.94,0.0,115.94,175.0,66.2,66.2,False
A5,2020-07-16 22:00:00,109.0,0.0,109.0,175.0,62.3,62.3,False
A6,2020-07-15 00:00:00,58.75,0.0,58.75,175.0,33.6,33.6,False
A6,2020-07-15 01:00:00,54.38,0.0,54.38,175.0,31.1,31.1,False
A6,2020-07-15 02:00:00,56.86,0.0,56.86,175.0,32.5,32.5,False
A6,2020-07-15 03:00:00,54.96,0.0,54.96,175.0,31.4,31.4,False
A6,2020-07-15 04:00:00,50.51,0.0,50.51,175.0,28.9,28.9,False
A6,2020-07-15 05:00:00,35.89,0.0,35.89,175.0,20.5,20.5,False
A6,2020-07-15 06:00:00,46.17,0.0,46.17,175.0,26.4,26.4,False
A6,2020-07-15 07:00:00,40.08,0.0,40.08,175.0,22.9,22.9,False
A6,2020-07-15 08:00:00,23.76,0.0,23.76,175.0,13.6,13.6,False
A6,2020-07-15 09:00:00,23.03,0.0,23.03,175.0,13.2,13.2,False
A6,2020-07-15 10:00:00,16.87,0.0,16.87,175.0,9.6,9.6,False
A6,2020-07-15 11:00:00,16.14,0.0,16.14,175.0,9.2,9.2,False
A6,2020-07-15 12:00:00,19.46,0.0,19.46,175.0,11.1,11.1,False
A6,2020-07-15 13:00:00,21.26,0.0,21.26,175.0,12.1,12.1,False
A6,2020-07-15 14:00:00,23.64,0.0,23.64,175.0,13.5,13.5,False
A6,2020-07-15 15:00:00,29.04,0.0,29.04,175.0,16.6,16.6,False
A6,2020-07-15 16:00:00,31.78,0.0,31.78,175.0,18.2,18.2,False
A6,2020-07-15 17:00:00,37.17,0.0,37.17,175.0,21.2,21.2,False
A6,2020-07-15 18:00:00,45.13,0.0,45.13,175.0,25.8,25.8,False
A6,2020-07-15 19:00:00,47.06,0.0,47.06,175.0,26.9,26.9,False
A6,2020-07-15 20:00:00,48.1,0.0,48.1,175.0,27.5,27.5,False
A6,2020-07-15 21:00:00,33.37,0.0,33.37,175.0,19.1,19.1,False
A6,2020-07-15 22:00:00,51.86,0.0,51.86,175.0,29.6,29.6,False
A6,2020-07-15 23:00:00,56.39,0.0,56.39,175.0,32.2,32.2,False
A6,2020-07-16 00:00:00,54.79,0.0,54.79,175.0,31.3,31.3,False
A6,2020-07-16 02:00:00,48.81,0.0,48.81,175.0,27.9,27.9,False
A6,2020-07-16 04:00:00,53.39,0.0,53.39,175.0,30.5,30.5,False
A6,2020-07-16 06:00:00,44.35,0.0,44.35,175.0,25.3,25.3,False
A6,2020-07-16 08:00:00,11.83,0.0,11.83,175.0,6.8,6.8,False
A6,2020-07-16 10:00:00,35.08,0.0,35.08,175.0,20.0,20.0,False
A6,2020-07-16 12:00:00,31.86,0.0,31.86,175.0,18.2,18.2,False
A6,2020-07-16 14:00:00,36.63,0.0,36.63,175.0,20.9,20.9,False
A6,2020-07-16 16:00:00,38.04,0.0,38.04,175.0,21.7,21.7,False
A6,2020-07-16 18:00:00,41.97,0.0,41.97,175.0,24.0,24.0,False
A6,2020-07-16 20:00:00,50.71,0.0,50.71,175.0,29.0,29.0,False
A6,2020-07-16 22:00:00,78.29,0.0,78.29,175.0,44.7,44.7,False
A7,2020-07-15 00:00:00,-84.55,0.0,84.55,400.0,21.1,21.1,False
A7,2020-07-15 01:00:00,-89.72,0.0,89.72,400.0,22.4,22.4,False
A7,2020-07-15 02:00:00,-59.95,0.0,59.95,400.0,15.0,15.0,False
A7,2020-07-15 03:00:00,-59.77,0.0,59.77,400.0,14.9,14.9,False
A7,2020-07-15 04:00:00,-85.08,0.0,85.08,400.0,21.3,21.3,False
A7,2020-07-15 05:00:00,-120.64,0.0,120.64,400.0,30.2,30.2,False
A7,2020-07-15 06:00:00,-55.96,0.0,55.96,400.0,14.0,14.0,False
A7,2020-07-15 07:00:00,-60.6,0.0,60.6,400.0,15.1,15.1,False
A7,2020-07-15 08:00:00,-43.01,0.0,43.01,400.0,10.8,10.8,False
A7,2020-07-15 09:00:00,-53.52,0.0,53.52,400.0,13.4,13.4,False
A7,2020-07-15 10:00:00,-53.37,0.0,53.37,400.0,13.3,13.3,False
A7,2020-07-15 11:00:00,-64.26,0.0,64.26,400.0,16.1,16.1,False
A7,2020-07-15 12:00:00,-81.25,0.0,81.25,400.0,20.3,20.3,False
A7,2020-07-15 13:00:00,-93.25,0.0,93.25,400.0,23.3,23.3,False
A7,2020-07-15 14:00:00,-102.36,0.0,102.36,400.0,25.6,25.6,False
A7,2020-07-15 15:00:00,-107.33,0.0,107.33,400.0,26.8,26.8,False
A7,2020-07-15 16:00:00,-115.25,0.0,115.25,400.0,28.8,28.8,False
A7,2020-07-15 17:00:00,-116.12,0.0,116.12,400.0,29.0,29.0,False
A7,2020-07-15 18:00:00,-118.34,0.0,118.34,400.0,29.6,29.6,False
A7,2020-07-15 19:00:00,-114.36,0.0,114.36,400.0,28.6,28.6,False
A7,2020-07-15 20:00:00,-106.51,0.0,106.51,400.0,26.6,26.6,False
A7,2020-07-15 21:00:00,-65.65,0.0,65.65,400.0,16.4,16.4,False
A7,2020-07-15 22:00:00,-82.33,0.0,82.33,400.0,20.6,20.6,False
A7,2020-07-15 23:00:00,-78.55,0.0,78.55,400.0,19.6,19.6,False
A7,2020-07-16 00:00:00,-72.94,0.0,72.94,400.0,18.2,18.2,False
A7,2020-07-16 02:00:00,-86.45,0.0,86.45,400.0,21.6,21.6,False
A7,2020-07-16 04:00:00,-61.25,0.0,61.25,400.0,15.3,15.3,False
A7,2020-07-16 06:00:00,-67.5,0.0,67.5,400.0,16.9,16.9,False
A7,2020-07-16 08:00:00,-35.7,0.0,35.7,400.0,8.9,8.9,False
A7,2020-07-16 10:00:00,-100.01,0.0,100.01,400.0,25.0,25.0,False
A7,2020-07-16 12:00:00,-116.47,0.0,116.47,400.0,29.1,29.1,False
A7,2020-07-16 14:00:00,-134.8,0.0,134.8,400.0,33.7,33.7,False
A7,2020-07-16 16:00:00,-129.75,0.0,129.75,400.0,32.4,32.4,False
A7,2020-07-16 18:00:00,-117.47,0.0,117.47,400.0,29.4,29.4,False
A7,2020-07-16 20:00:00,-109.81,0.0,109.81,400.0,27.5,27.5,False
A7,2020-07-16 22:00:00,-137.12,0.0,137.12,400.0,34.3,34.3,False
A8,2020-07-15 00:00:00,65.11,0.0,65.11,175.0,37.2,37.2,False
A8,2020-07-15 01:00:00,50.39,0.0,50.39,175.0,28.8,28.8,False
A8,2020-07-15 02:00:00,79.91,0.0,79.91,175.0,45.7,45.7,False
A8,2020-07-15 03:00:00,77.4,0.0,77.4,175.0,44.2,44.2,False
A8,2020-07-15 04:00:00,48.9,0.0,48.9,175.0,27.9,27.9,False
A8,2020-07-15 05:00:00,8.54,0.0,8.54,175.0,4.9,4.9,False
A8,2020-07-15 06:00:00,79.71,0.0,79.71,175.0,45.5,45.5,False
A8,2020-07-15 07:00:00,74.41,0.0,74.41,175.0,42.5,42.5,False
A8,2020-07-15 08:00:00,72.2,0.0,72.2,175.0,41.3,41.3,False
A8,2020-07-15 09:00:00,67.6,0.0,67.6,175.0,38.6,38.6,False
A8,2020-07-15 10:00:00,64.17,0.0,64.17,175.0,36.7,36.7,False
A8,2020-07-15 11:00:00,58.5,0.0,58.5,175.0,33.4,33.4,False
A8,2020-07-15 12:00:00,52.79,0.0,52.79,175.0,30.2,30.2,False
A8,2020-07-15 13:00:00,48.35,0.0,48.35,175.0,27.6,27.6,False
A8,2020-07-15 14:00:00,45.72,0.0,45.72,175.0,26.1,26.1,False
A8,2020-07-15 15:00:00,50.47,0.0,50.47,175.0,28.8,28.8,False
A8,2020-07-15 16:00:00,45.46,0.0,45.46,175.0,26.0,26.0,False
A8,2020-07-15 17:00:00,48.96,0.0,48.96,175.0,28.0,28.0,False
A8,2020-07-15 18:00:00,53.67,0.0,53.67,175.0,30.7,30.7,False
A8,2020-07-15 19:00:00,56.89,0.0,56.89,175.0,32.5,32.5,False
A8,2020-07-15 20:00:00,60.62,0.0,60.62,175.0,34.6,34.6,False
A8,2020-07-15 21:00:00,68.6,0.0,68.6,175.0,39.2,39.2,False
A8,2020-07-15 22:00:00,72.4,0.0,72.4,175.0,41.4,41.4,False
A8,2020-07-15 23:00:00,76.47,0.0,76.47,175.0,43.7,43.7,False
A8,2020-07-16 00:00:00,72.7,0.0,72.7,175.0,41.5,41.5,False
A8,2020-07-16 02:00:00,47.9,0.0,47.9,175.0,27.4,27.4,False
A8,2020-07-16 04:00:00,80.53,0.0,80.53,175.0,46.0,46.0,False
A8,2020-07-16 06:00:00,74.07,0.0,74.07,175.0,42.3,42.3,False
A8,2020-07-16 08:00:00,68.38,0.0,68.38,175.0,39.1,39.1,False
A8,2020-07-16 10:00:00,55.15,0.0,55.15,175.0,31.5,31.5,False
A8,2020-07-16 12:00:00,44.94,0.0,44.94,175.0,25.7,25.7,False
A8,2020-07-16 14:00:00,39.63,0.0,39.63,175.0,22.6,22.6,False
A8,2020-07-16 16:00:00,43.08,0.0,43.08,175.0,24.6,24.6,False
A8,2020-07-16 18:00:00,51.8,0.0,51.8,175.0,29.6,29.6,False
A8,2020-07-16 20:00:00,60.77,0.0,60.77,175.0,34.7,34.7,False
A8,2020-07-16 22:00:00,61.19,0.0,61.19,175.0,35.0,35.0,False
A9,2020-07-15 00:00:00,112.91,0.0,112.91,175.0,64.5,64.5,False
A9,2020-07-15 01:00:00,94.32,0.0,94.32,175.0,53.9,53.9,False
A9,2020-07-15 02:00:00,128.59,0.0,128.59,175.0,73.5,73.5,False
A9,2020-07-15 03:00:00,125.42,0.0,125.42,175.0,71.7,71.7,False
A9,2020-07-15 04:00:00,91.65,0.0,91.65,175.0,52.4,52.4,False
A9,2020-07-15 05:00:00,31.6,0.0,31.6,175.0,18.1,18.1,False
A9,2020-07-15 06:00:00,127.75,0.0,127.75,175.0,73.0,73.0,False
A9,2020-07-15 07:00:00,123.08,0.0,123.08,175.0,70.3,70.3,False
A9,2020-07-15 08:00:00,119.83,0.0,119.83,175.0,68.5,68.5,False
A9,2020-07-15 09:00:00,116.19,0.0,116.19,175.0,66.4,66.4,False
A9,2020-07-15 10:00:00,112.96,0.0,112.96,175.0,64.5,64.5,False
A9,2020-07-15 11:00:00,107.59,0.0,107.59,175.0,61.5,61.5,False
A9,2020-07-15 12:00:00,102.66,0.0,102.66,175.0,58.7,58.7,False
A9,2020-07-15 13:00:00,98.73,0.0,98.73,175.0,56.4,56.4,False
A9,2020-07-15 14:00:00,96.57,0.0,96.57,175.0,55.2,55.2,False
A9,2020-07-15 15:00:00,102.87,0.0,102.87,175.0,58.8,58.8,False
A9,2020-07-15 16:00:00,97.42,0.0,97.42,175.0,55.7,55.7,False
A9,2020-07-15 17:00:00,101.44,0.0,101.44,175.0,58.0,58.0,False
A9,2020-07-15 18:00:00,106.94,0.0,106.94,175.0,61.1,61.1,False
A9,2020-07-15 19:00:00,110.17,0.0,110.17,175.0,63.0,63.0,False
A9,2020-07-15 20:00:00,113.15,0.0,113.15,175.0,64.7,64.7,False
A9,2020-07-15 21:00:00,117.94,0.0,117.94,175.0,67.4,67.4,False
A9,2020-07-15 22:00:00,122.62,0.0,122.62,175.0,70.1,70.1,False
A9,2020-07-15 23:00:00,126.2,0.0,126.2,175.0,72.1,72.1,False
A9,2020-07-16 00:00:00,121.75,0.0,121.75,175.0,69.6,69.6,False
A9,2020-07-16 02:00:00,91.24,0.0,91.24,175.0,52.1,52.1,False
A9,2020-07-16 04:00:00,129.83,0.0,129.83,175.0,74.2,74.2,False
A9,2020-07-16 06:00:00,123.21,0.0,123.21,175.0,70.4,70.4,False
A9,2020-07-16 08:00:00,115.74,0.0,115.74,175.0,66.1,66.1,False
A9,2020-07-16 10:00:00,106.99,0.0,106.99,175.0,61.1,61.1,False
A9,2020-07-16 12:00:00,96.94,0.0,96.94,175.0,55.4,55.4,False
A9,2020-07-16 14:00:00,92.59,0.0,92.59,175.0,52.9,52.9,False
A9,2020-07-16 16:00:00,96.02,0.0,96.02,175.0,54.9,54.9,False
A9,2020-07-16 18:00:00,104.76,0.0,104.76,175.0,59.9,59.9,False
A9,2020-07-16 20:00:00,113.52,0.0,113.52,175.0,64.9,64.9,False
A9,2020-07-16 22:00:00,112.1,0.0,112.1,175.0,64.1,64.1,False
A10,2020-07-15 00:00:00,22.19,0.0,22.19,175.0,12.7,12.7,False
A10,2020-07-15 01:00:00,12.0,0.0,12.0,175.0,6.9,6.9,False
A10,2020-07-15 02:00:00,36.03,0.0,36.03,175.0,20.6,20.6,False
A10,2020-07-15 03:00:00,33.84,0.0,33.84,175.0,19.3,19.3,False
A10,2020-07-15 04:00:00,10.69,0.0,10.69,175.0,6.1,6.1,False
