line,period,flow_nominal,margin_rho_norm,worst_case_abs_flow,Fmax,loading_nominal_pct,loading_worst_case_pct,binding
A1,2020-07-16 16:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A1,2020-07-16 18:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A1,2020-07-16 20:00:00,170.31,0.0,170.31,175.0,97.3,97.3,False
A1,2020-07-16 22:00:00,139.64,0.0,139.64,175.0,79.8,79.8,False
A2,2020-07-15 00:00:00,85.8,0.0,85.8,175.0,49.0,49.0,False
A2,2020-07-15 01:00:00,88.91,0.0,88.91,175.0,50.8,50.8,False
A2,2020-07-15 02:00:00,101.29,0.0,101.29,175.0,57.9,57.9,False
A2,2020-07-15 03:00:00,100.81,0.0,100.81,175.0,57.6,57.6,False
A2,2020-07-15 04:00:00,96.81,0.0,96.81,175.0,55.3,55.3,False
A2,2020-07-15 05:00:00,88.21,0.0,88.21,175.0,50.4,50.4,False
A2,2020-07-15 06:00:00,6.0,0.0,6.0,175.0,3.4,3.4,False
A2,2020-07-15 07:00:00,5.63,0.0,5.63,175.0,3.2,3.2,False
A2,2020-07-15 08:00:00,51.89,0.0,51.89,175.0,29.7,29.7,False
A2,2020-07-15 09:00:00,43.31,0.0,43.31,175.0,24.7,24.7,False
A2,2020-07-15 10:00:00,-12.93,0.0,12.93,175.0,7.4,7.4,False
A2,2020-07-15 11:00:00,59.57,0.0,59.57,175.0,34.0,34.0,False
A2,2020-07-15 12:00:00,57.47,0.0,57.47,175.0,32.8,32.8,False
A2,2020-07-15 13:00:00,67.04,0.0,67.04,175.0,38.3,38.3,False
A2,2020-07-15 14:00:00,52.37,0.0,52.37,175.0,29.9,29.9,False
A2,2020-07-15 15:00:00,31.48,0.0,31.48,175.0,18.0,18.0,False
A2,2020-07-15 16:00:00,25.91,0.0,25.91,175.0,14.8,14.8,False
A2,2020-07-15 17:00:00,-19.23,0.0,19.23,175.0,11.0,11.0,False
A2,2020-07-15 18:00:00,-20.77,0.0,20.77,175.0,11.9,11.9,False
A2,2020-07-15 19:00:00,91.61,0.0,91.61,175.0,52.3,52.3,False
A2,2020-07-15 20:00:00,-10.14,0.0,10.14,175.0,5.8,5.8,False
A2,2020-07-15 21:00:00,99.21,0.0,99.21,175.0,56.7,56.7,False
A2,2020-07-15 22:00:00,105.43,0.0,105.43,175.0,60.2,60.2,False
A2,2020-07-15 23:00:00,97.09,0.0,97.09,175.0,55.5,55.5,False
A2,2020-07-16 00:00:00,88.88,0.0,88.88,175.0,50.8,50.8,False
A2,2020-07-16 02:00:00,63.32,0.0,63.32,175.0,36.2,36.2,False
A2,2020-07-16 04:00:00,97.4,0.0,97.4,175.0,55.7,55.7,False
A2,2020-07-16 06:00:00,99.02,0.0,99.02,175.0,56.6,56.6,False
A2,2020-07-16 08:00:00,92.95,0.0,92.95,175.0,53.1,53.1,False
A2,2020-07-16 10:00:00,101.23,0.0,101.23,175.0,57.8,57.8,False
A2,2020-07-16 12:00:00,88.1,0.0,88.1,175.0,50.3,50.3,False
A2,2020-07-16 14:00:00,79.01,0.0,79.01,175.0,45.2,45.2,False
A2,2020-07-16 16:00:00,81.6,0.0,81.6,175.0,46.6,46.6,False
A2,2020-07-16 18:00:00,85.56,0.0,85.56,175.0,48.9,48.9,False
A2,2020-07-16 20:00:00,87.37,0.0,87.37,175.0,49.9,49.9,False
A2,2020-07-16 22:00:00,66.51,0.0,66.51,175.0,38.0,38.0,False
A3,2020-07-15 00:00:00,163.43,0.0,163.43,175.0,93.4,93.4,False
A3,2020-07-15 01:00:00,165.12,0.0,165.12,175.0,94.4,94.4,False
A3,2020-07-15 02:00:00,174.02,0.98,175.0,175.0,99.4,100.0,True
A3,2020-07-15 03:00:00,172.45,2.55,175.0,175.0,98.5,100.0,True
A3,2020-07-15 04:00:00,164.26,0.0,164.26,175.0,93.9,93.9,False
A3,2020-07-15 05:00:00,153.91,0.0,153.91,175.0,88.0,88.0,False
A3,2020-07-15 06:00:00,67.21,107.79,175.0,175.0,38.4,100.0,True
A3,2020-07-15 07:00:00,56.93,118.07,175.0,175.0,32.5,100.0,True
A3,2020-07-15 08:00:00,108.42,66.58,175.0,175.0,62.0,100.0,True
A3,2020-07-15 09:00:00,107.67,67.33,175.0,175.0,61.5,100.0,True
A3,2020-07-15 10:00:00,47.9,127.1,175.0,175.0,27.4,100.0,True
A3,2020-07-15 11:00:00,126.27,48.39,174.67,175.0,72.2,99.8,True
A3,2020-07-15 12:00:00,126.8,47.44,174.24,175.0,72.5,99.6,True
A3,2020-07-15 13:00:00,143.4,30.93,174.34,175.0,81.9,99.6,True
A3,2020-07-15 14:00:00,128.61,44.31,172.92,175.0,73.5,98.8,False
A3,2020-07-15 15:00:00,107.08,67.92,175.0,175.0,61.2,100.0,True
A3,2020-07-15 16:00:00,103.42,70.86,174.28,175.0,59.1,99.6,True
A3,2020-07-15 17:00:00,48.58,125.89,174.46,175.0,27.8,99.7,True
A3,2020-07-15 18:00:00,44.2,130.27,174.47,175.0,25.3,99.7,True
A3,2020-07-15 19:00:00,173.99,1.01,175.0,175.0,99.4,100.0,True
A3,2020-07-15 20:00:00,53.17,121.83,175.0,175.0,30.4,100.0,True
A3,2020-07-15 21:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-15 22:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-15 23:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-16 00:00:00,167.54,0.0,167.54,175.0,95.7,95.7,False
A3,2020-07-16 02:00:00,134.15,0.0,134.15,175.0,76.7,76.7,False
A3,2020-07-16 04:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-16 06:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-16 08:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-16 10:00:00,172.1,0.0,172.1,175.0,98.3,98.3,False
A3,2020-07-16 12:00:00,168.34,0.0,168.34,175.0,96.2,96.2,False
A3,2020-07-16 14:00:00,166.85,0.0,166.85,175.0,95.3,95.3,False
A3,2020-07-16 16:00:00,168.38,0.0,168.38,175.0,96.2,96.2,False
A3,2020-07-16 18:00:00,172.63,0.0,172.63,175.0,98.6,98.6,False
A3,2020-07-16 20:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-16 22:00:00,162.73,0.0,162.73,175.0,93.0,93.0,False
A4,2020-07-15 00:00:00,116.84,0.0,116.84,175.0,66.8,66.8,False
A4,2020-07-15 01:00:00,118.68,0.0,118.68,175.0,67.8,67.8,False
A4,2020-07-15 02:00:00,127.9,0.0,127.9,175.0,73.1,73.1,False
A4,2020-07-15 03:00:00,126.8,0.0,126.8,175.0,72.5,72.5,False
A4,2020-07-15 04:00:00,119.52,0.0,119.52,175.0,68.3,68.3,False
A4,2020-07-15 05:00:00,111.31,0.0,111.31,175.0,63.6,63.6,False
A4,2020-07-15 06:00:00,43.12,0.0,43.12,175.0,24.6,24.6,False
A4,2020-07-15 07:00:00,38.57,0.0,38.57,175.0,22.0,22.0,False
A4,2020-07-15 08:00:00,78.02,0.0,78.02,175.0,44.6,44.6,False
A4,2020-07-15 09:00:00,74.48,0.0,74.48,175.0,42.6,42.6,False
A4,2020-07-15 10:00:00,27.18,0.0,27.18,175.0,15.5,15.5,False
A4,2020-07-15 11:00:00,87.76,0.0,87.76,175.0,50.1,50.1,False
A4,2020-07-15 12:00:00,87.34,0.0,87.34,175.0,49.9,49.9,False
A4,2020-07-15 13:00:00,99.49,0.0,99.49,175.0,56.9,56.9,False
A4,2020-07-15 14:00:00,87.47,0.0,87.47,175.0,50.0,50.0,False
A4,2020-07-15 15:00:00,71.63,0.0,71.63,175.0,40.9,40.9,False
A4,2020-07-15 16:00:00,66.6,0.0,66.6,175.0,38.1,38.1,False
A4,2020-07-15 17:00:00,25.03,0.0,25.03,175.0,14.3,14.3,False
A4,2020-07-15 18:00:00,22.16,0.0,22.16,175.0,12.7,12.7,False
A4,2020-07-15 19:00:00,124.16,0.0,124.16,175.0,70.9,70.9,False
A4,2020-07-15 20:00:00,32.26,0.0,32.26,175.0,18.4,18.4,False
A4,2020-07-15 21:00:00,126.88,0.0,126.88,175.0,72.5,72.5,False
A4,2020-07-15 22:00:00,128.37,0.0,128.37,175.0,73.4,73.4,False
A4,2020-07-15 23:00:00,127.16,0.0,127.16,175.0,72.7,72.7,False
A4,2020-07-16 00:00:00,120.18,0.0,120.18,175.0,68.7,68.7,False
A4,2020-07-16 02:00:00,92.42,0.0,92.42,175.0,52.8,52.8,False
A4,2020-07-16 04:00:00,127.35,0.0,127.35,175.0,72.8,72.8,False
A4,2020-07-16 06:00:00,127.8,0.0,127.8,175.0,73.0,73.0,False
A4,2020-07-16 08:00:00,125.85,0.0,125.85,175.0,71.9,71.9,False
A4,2020-07-16 10:00:00,124.51,0.0,124.51,175.0,71.2,71.2,False
A4,2020-07-16 12:00:00,119.23,0.0,119.23,175.0,68.1,68.1,False
A4,2020-07-16 14:00:00,116.42,0.0,116.42,175.0,66.5,66.5,False
A4,2020-07-16 16:00:00,118.05,0.0,118.05,175.0,67.5,67.5,False
A4,2020-07-16 18:00:00,121.97,0.0,121.97,175.0,69.7,69.7,False
A4,2020-07-16 20:00:00,124.55,0.0,124.55,175.0,71.2,71.2,False
A4,2020-07-16 22:00:00,114.54,0.0,114.54,175.0,65.5,65.5,False
A5,2020-07-15 00:00:00,105.83,0.0,105.83,175.0,60.5,60.5,False
A5,2020-07-15 01:00:00,106.74,0.0,106.74,175.0,61.0,61.0,False
A5,2020-07-15 02:00:00,113.4,0.0,113.4,175.0,64.8,64.8,False
A5,2020-07-15 03:00:00,112.41,0.0,112.41,175.0,64.2,64.2,False
A5,2020-07-15 04:00:00,106.12,0.0,106.12,175.0,60.6,60.6,False
A5,2020-07-15 05:00:00,100.0,0.0,100.0,175.0,57.1,57.1,False
A5,2020-07-15 06:00:00,48.11,0.0,48.11,175.0,27.5,27.5,False
A5,2020-07-15 07:00:00,44.38,0.0,44.38,175.0,25.4,25.4,False
A5,2020-07-15 08:00:00,75.43,0.0,75.43,175.0,43.1,43.1,False
A5,2020-07-15 09:00:00,74.12,0.0,74.12,175.0,42.4,42.4,False
A5,2020-07-15 10:00:00,38.2,0.0,38.2,175.0,21.8,21.8,False
A5,2020-07-15 11:00:00,85.33,0.0,85.33,175.0,48.8,48.8,False
A5,2020-07-15 12:00:00,85.79,0.0,85.79,175.0,49.0,49.0,False
A5,2020-07-15 13:00:00,96.39,0.0,96.39,175.0,55.1,55.1,False
A5,2020-07-15 14:00:00,87.42,0.0,87.42,175.0,50.0,50.0,False
A5,2020-07-15 15:00:00,75.67,0.0,75.67,175.0,43.2,43.2,False
A5,2020-07-15 16:00:00,71.64,0.0,71.64,175.0,40.9,40.9,False
A5,2020-07-15 17:00:00,38.51,0.0,38.51,175.0,22.0,22.0,False
A5,2020-07-15 18:00:00,35.52,0.0,35.52,175.0,20.3,20.3,False
A5,2020-07-15 19:00:00,115.36,0.0,115.36,175.0,65.9,65.9,False
A5,2020-07-15 20:00:00,42.67,0.0,42.67,175.0,24.4,24.4,False
A5,2020-07-15 21:00:00,115.35,0.0,115.35,175.0,65.9,65.9,False
A5,2020-07-15 22:00:00,114.96,0.0,114.96,175.0,65.7,65.7,False
A5,2020-07-15 23:00:00,114.68,0.0,114.68,175.0,65.5,65.5,False
A5,2020-07-16 00:00:00,108.8,0.0,108.8,175.0,62.2,62.2,False
A5,2020-07-16 02:00:00,85.82,0.0,85.82,175.0,49.0,49.0,False
A5,2020-07-16 04:00:00,114.17,0.0,114.17,175.0,65.2,65.2,False
A5,2020-07-16 06:00:00,115.41,0.0,115.41,175.0,66.0,66.0,False
A5,2020-07-16 08:00:00,115.77,0.0,115.77,175.0,66.2,66.2,False
A5,2020-07-16 10:00:00,114.2,0.0,114.2,175.0,65.3,65.3,False
A5,2020-07-16 12:00:00,112.27,0.0,112.27,175.0,64.2,64.2,False
A5,2020-07-16 14:00:00,111.57,0.0,111.57,175.0,63.8,63.8,False
A5,2020-07-16 16:00:00,112.41,0.0,112.41,175.0,64.2,64.2,False
A5,2020-07-16 18:00:00,114.76,0.0,114.76,175.0,65.6,65.6,False
A5,2020-07-16 20:00:00,115.94,0.0,115.94,175.0,66.3,66.3,False
A5,2020-07-16 22:00:00,108.32,0.0,108.32,175.0,61.9,61.9,False
A6,2020-07-15 00:00:00,55.15,0.0,55.15,175.0,31.5,31.5,False
A6,2020-07-15 01:00:00,55.05,0.0,55.05,175.0,31.5,31.5,False
A6,2020-07-15 02:00:00,50.23,0.0,50.23,175.0,28.7,28.7,False
A6,2020-07-15 03:00:00,48.79,0.0,48.79,175.0,27.9,27.9,False
A6,2020-07-15 04:00:00,42.79,0.0,42.79,175.0,24.5,24.5,False
A6,2020-07-15 05:00:00,38.89,0.0,38.89,175.0,22.2,22.2,False
A6,2020-07-15 06:00:00,39.09,0.0,39.09,175.0,22.3,22.3,False
A6,2020-07-15 07:00:00,21.7,0.0,21.7,175.0,12.4,12.4,False
A6,2020-07-15 08:00:00,20.47,0.0,20.47,175.0,11.7,11.7,False
A6,2020-07-15 09:00:00,27.9,0.0,27.9,175.0,15.9,15.9,False
A6,2020-07-15 10:00:00,26.11,0.0,26.11,175.0,14.9,14.9,False
A6,2020-07-15 11:00:00,22.8,0.0,22.8,175.0,13.0,13.0,False
A6,2020-07-15 12:00:00,23.51,0.0,23.51,175.0,13.4,13.4,False
A6,2020-07-15 13:00:00,29.54,0.0,29.54,175.0,16.9,16.9,False
A6,2020-07-15 14:00:00,29.59,0.0,29.59,175.0,16.9,16.9,False
A6,2020-07-15 15:00:00,30.46,0.0,30.46,175.0,17.4,17.4,False
A6,2020-07-15 16:00:00,34.1,0.0,34.1,175.0,19.5,19.5,False
A6,2020-07-15 17:00:00,28.16,0.0,28.16,175.0,16.1,16.1,False
A6,2020-07-15 18:00:00,27.25,0.0,27.25,175.0,15.6,15.6,False
A6,2020-07-15 19:00:00,40.31,0.0,40.31,175.0,23.0,23.0,False
A6,2020-07-15 20:00:00,29.15,0.0,29.15,175.0,16.7,16.7,False
A6,2020-07-15 21:00:00,38.77,0.0,38.77,175.0,22.2,22.2,False
A6,2020-07-15 22:00:00,34.37,0.0,34.37,175.0,19.6,19.6,False
A6,2020-07-15 23:00:00,49.91,0.0,49.91,175.0,28.5,28.5,False
A6,2020-07-16 00:00:00,54.79,0.0,54.79,175.0,31.3,31.3,False
A6,2020-07-16 02:00:00,48.81,0.0,48.81,175.0,27.9,27.9,False
A6,2020-07-16 04:00:00,53.39,0.0,53.39,175.0,30.5,30.5,False
A6,2020-07-16 06:00:00,44.35,0.0,44.35,175.0,25.3,25.3,False
A6,2020-07-16 08:00:00,45.81,0.0,45.81,175.0,26.2,26.2,False
A6,2020-07-16 10:00:00,22.67,0.0,22.67,175.0,13.0,13.0,False
A6,2020-07-16 12:00:00,30.94,0.0,30.94,175.0,17.7,17.7,False
A6,2020-07-16 14:00:00,39.26,0.0,39.26,175.0,22.4,22.4,False
A6,2020-07-16 16:00:00,39.48,0.0,39.48,175.0,22.6,22.6,False
A6,2020-07-16 18:00:00,44.23,0.0,44.23,175.0,25.3,25.3,False
A6,2020-07-16 20:00:00,51.12,0.0,51.12,175.0,29.2,29.2,False
A6,2020-07-16 22:00:00,73.94,0.0,73.94,175.0,42.3,42.3,False
A7,2020-07-15 00:00:00,-72.62,0.0,72.62,400.0,18.2,18.2,False
A7,2020-07-15 01:00:00,-64.25,0.0,64.25,400.0,16.1,16.1,False
A7,2020-07-15 02:00:00,-44.94,0.0,44.94,400.0,11.2,11.2,False
A7,2020-07-15 03:00:00,-44.04,0.0,44.04,400.0,11.0,11.0,False
A7,2020-07-15 04:00:00,-43.6,0.0,43.6,400.0,10.9,10.9,False
A7,2020-07-15 05:00:00,-54.17,0.0,54.17,400.0,13.5,13.5,False
A7,2020-07-15 06:00:00,-139.54,0.0,139.54,400.0,34.9,34.9,False
A7,2020-07-15 07:00:00,-133.3,0.0,133.3,400.0,33.3,33.3,False
A7,2020-07-15 08:00:00,-95.93,0.0,95.93,400.0,24.0,24.0,False
A7,2020-07-15 09:00:00,-121.23,0.0,121.23,400.0,30.3,30.3,False
A7,2020-07-15 10:00:00,-181.01,0.0,181.01,400.0,45.3,45.3,False
A7,2020-07-15 11:00:00,-116.66,0.0,116.66,400.0,29.2,29.2,False
A7,2020-07-15 12:00:00,-126.93,0.0,126.93,400.0,31.7,31.7,False
A7,2020-07-15 13:00:00,-129.79,0.0,129.79,400.0,32.4,32.4,False
A7,2020-07-15 14:00:00,-147.24,0.0,147.24,400.0,36.8,36.8,False
A7,2020-07-15 15:00:00,-169.6,0.0,169.6,400.0,42.4,42.4,False
A7,2020-07-15 16:00:00,-177.04,0.0,177.04,400.0,44.3,44.3,False
A7,2020-07-15 17:00:00,-208.81,0.0,208.81,400.0,52.2,52.2,False
A7,2020-07-15 18:00:00,-202.54,0.0,202.54,400.0,50.6,50.6,False
A7,2020-07-15 19:00:00,-103.9,0.0,103.9,400.0,26.0,26.0,False
A7,2020-07-15 20:00:00,-181.56,0.0,181.56,400.0,45.4,45.4,False
A7,2020-07-15 21:00:00,-74.85,0.0,74.85,400.0,18.7,18.7,False
A7,2020-07-15 22:00:00,-53.02,0.0,53.02,400.0,13.3,13.3,False
A7,2020-07-15 23:00:00,-67.87,0.0,67.87,400.0,17.0,17.0,False
A7,2020-07-16 00:00:00,-72.94,0.0,72.94,400.0,18.2,18.2,False
A7,2020-07-16 02:00:00,-86.45,0.0,86.45,400.0,21.6,21.6,False
A7,2020-07-16 04:00:00,-61.25,0.0,61.25,400.0,15.3,15.3,False
A7,2020-07-16 06:00:00,-67.5,0.0,67.5,400.0,16.9,16.9,False
A7,2020-07-16 08:00:00,-92.96,0.0,92.96,400.0,23.2,23.2,False
A7,2020-07-16 10:00:00,-80.01,0.0,80.01,400.0,20.0,20.0,False
A7,2020-07-16 12:00:00,-114.99,0.0,114.99,400.0,28.7,28.7,False
A7,2020-07-16 14:00:00,-139.05,0.0,139.05,400.0,34.8,34.8,False
A7,2020-07-16 16:00:00,-132.06,0.0,132.06,400.0,33.0,33.0,False
A7,2020-07-16 18:00:00,-121.11,0.0,121.11,400.0,30.3,30.3,False
A7,2020-07-16 20:00:00,-110.52,0.0,110.52,400.0,27.6,27.6,False
A7,2020-07-16 22:00:00,-130.73,0.0,130.73,400.0,32.7,32.7,False
A8,2020-07-15 00:00:00,70.96,0.0,70.96,175.0,40.5,40.5,False
A8,2020-07-15 01:00:00,74.89,0.0,74.89,175.0,42.8,42.8,False
A8,2020-07-15 02:00:00,84.9,0.0,84.9,175.0,48.5,48.5,False
A8,2020-07-15 03:00:00,83.8,0.0,83.8,175.0,47.9,47.9,False
A8,2020-07-15 04:00:00,75.87,0.0,75.87,175.0,43.4,43.4,False
A8,2020-07-15 05:00:00,65.49,0.0,65.49,175.0,37.4,37.4,False
A8,2020-07-15 06:00:00,-1.58,0.0,1.58,175.0,0.9,0.9,False
A8,2020-07-15 07:00:00,-10.09,0.0,10.09,175.0,5.8,5.8,False
A8,2020-07-15 08:00:00,23.79,0.0,23.79,175.0,13.6,13.6,False
A8,2020-07-15 09:00:00,16.33,0.0,16.33,175.0,9.3,9.3,False
A8,2020-07-15 10:00:00,-31.59,0.0,31.59,175.0,18.1,18.1,False
A8,2020-07-15 11:00:00,22.12,0.0,22.12,175.0,12.6,12.6,False
A8,2020-07-15 12:00:00,18.62,0.0,18.62,175.0,10.6,10.6,False
A8,2020-07-15 13:00:00,27.78,0.0,27.78,175.0,15.9,15.9,False
A8,2020-07-15 14:00:00,15.02,0.0,15.02,175.0,8.6,8.6,False
A8,2020-07-15 15:00:00,-0.33,0.0,0.33,175.0,0.2,0.2,False
A8,2020-07-15 16:00:00,-4.76,0.0,4.76,175.0,2.7,2.7,False
A8,2020-07-15 17:00:00,-41.83,0.0,41.83,175.0,23.9,23.9,False
A8,2020-07-15 18:00:00,-41.78,0.0,41.78,175.0,23.9,23.9,False
A8,2020-07-15 19:00:00,56.8,0.0,56.8,175.0,32.5,32.5,False
A8,2020-07-15 20:00:00,-26.58,0.0,26.58,175.0,15.2,15.2,False
A8,2020-07-15 21:00:00,67.67,0.0,67.67,175.0,38.7,38.7,False
A8,2020-07-15 22:00:00,73.73,0.0,73.73,175.0,42.1,42.1,False
A8,2020-07-15 23:00:00,76.32,0.0,76.32,175.0,43.6,43.6,False
A8,2020-07-16 00:00:00,72.7,0.0,72.7,175.0,41.5,41.5,False
A8,2020-07-16 02:00:00,47.9,0.0,47.9,175.0,27.4,27.4,False
A8,2020-07-16 04:00:00,80.53,0.0,80.53,175.0,46.0,46.0,False
A8,2020-07-16 06:00:00,74.07,0.0,74.07,175.0,42.3,42.3,False
A8,2020-07-16 08:00:00,64.73,0.0,64.73,175.0,37.0,37.0,False
A8,2020-07-16 10:00:00,55.7,0.0,55.7,175.0,31.8,31.8,False
A8,2020-07-16 12:00:00,44.98,0.0,44.98,175.0,25.7,25.7,False
A8,2020-07-16 14:00:00,39.52,0.0,39.52,175.0,22.6,22.6,False
A8,2020-07-16 16:00:00,43.01,0.0,43.01,175.0,24.6,24.6,False
A8,2020-07-16 18:00:00,51.69,0.0,51.69,175.0,29.5,29.5,False
A8,2020-07-16 20:00:00,60.73,0.0,60.73,175.0,34.7,34.7,False
A8,2020-07-16 22:00:00,60.88,0.0,60.88,175.0,34.8,34.8,False
A9,2020-07-15 00:00:00,119.18,0.0,119.18,175.0,68.1,68.1,False
A9,2020-07-15 01:00:00,122.86,0.0,122.86,175.0,70.2,70.2,False
A9,2020-07-15 02:00:00,132.52,0.0,132.52,175.0,75.7,75.7,False
A9,2020-07-15 03:00:00,130.95,0.0,130.95,175.0,74.8,74.8,False
A9,2020-07-15 04:00:00,122.13,0.0,122.13,175.0,69.8,69.8,False
A9,2020-07-15 05:00:00,109.73,0.0,109.73,175.0,62.7,62.7,False
A9,2020-07-15 06:00:00,24.26,0.0,24.26,175.0,13.9,13.9,False
A9,2020-07-15 07:00:00,10.21,0.0,10.21,175.0,5.8,5.8,False
A9,2020-07-15 08:00:00,56.27,0.0,56.27,175.0,32.2,32.2,False
A9,2020-07-15 09:00:00,51.74,0.0,51.74,175.0,29.6,29.6,False
A9,2020-07-15 10:00:00,-8.51,0.0,8.51,175.0,4.9,4.9,False
A9,2020-07-15 11:00:00,63.12,0.0,63.12,175.0,36.1,36.1,False
A9,2020-07-15 12:00:00,60.69,0.0,60.69,175.0,34.7,34.7,False
A9,2020-07-15 13:00:00,74.41,0.0,74.41,175.0,42.5,42.5,False
A9,2020-07-15 14:00:00,58.92,0.0,58.92,175.0,33.7,33.7,False
A9,2020-07-15 15:00:00,37.91,0.0,37.91,175.0,21.7,21.7,False
A9,2020-07-15 16:00:00,34.83,0.0,34.83,175.0,19.9,19.9,False
A9,2020-07-15 17:00:00,-15.61,0.0,15.61,175.0,8.9,8.9,False
A9,2020-07-15 18:00:00,-17.18,0.0,17.18,175.0,9.8,9.8,False
A9,2020-07-15 19:00:00,109.12,0.0,109.12,175.0,62.4,62.4,False
A9,2020-07-15 20:00:00,-3.3,0.0,3.3,175.0,1.9,1.9,False
A9,2020-07-15 21:00:00,117.94,0.0,117.94,175.0,67.4,67.4,False
A9,2020-07-15 22:00:00,122.33,0.0,122.33,175.0,69.9,69.9,False
A9,2020-07-15 23:00:00,125.97,0.0,125.97,175.0,72.0,72.0,False
A9,2020-07-16 00:00:00,121.75,0.0,121.75,175.0,69.6,69.6,False
A9,2020-07-16 02:00:00,91.24,0.0,91.24,175.0,52.1,52.1,False
A9,2020-07-16 04:00:00,129.83,0.0,129.83,175.0,74.2,74.2,False
A9,2020-07-16 06:00:00,123.21,0.0,123.21,175.0,70.4,70.4,False
A9,2020-07-16 08:00:00,116.12,0.0,116.12,175.0,66.4,66.4,False
A9,2020-07-16 10:00:00,105.84,0.0,105.84,175.0,60.5,60.5,False
A9,2020-07-16 12:00:00,96.86,0.0,96.86,175.0,55.3,55.3,False
A9,2020-07-16 14:00:00,92.84,0.0,92.84,175.0,53.0,53.0,False
A9,2020-07-16 16:00:00,96.16,0.0,96.16,175.0,54.9,54.9,False
A9,2020-07-16 18:00:00,104.97,0.0,104.97,175.0,60.0,60.0,False
A9,2020-07-16 20:00:00,113.52,0.0,113.52,175.0,64.9,64.9,False
A9,2020-07-16 22:00:00,111.04,0.0,111.04,175.0,63.4,63.4,False
A10,2020-07-15 00:00:00,26.38,0.0,26.38,175.0,15.1,15.1,False
A10,2020-07-15 01:00:00,31.18,0.0,31.18,175.0,17.8,17.8,False
A10,2020-07-15 02:00:00,39.4,0.0,39.4,175.0,22.5,22.5,False
A10,2020-07-15 03:00:00,38.37,0.0,38.37,175.0,21.9,21.9,False
A10,2020-07-15 04:00:00,30.9,0.0,30.9,175.0,17.7,17.7,False
