time,2020-07-15 00:00:00,2020-07-15 00:00:00,2020-07-15 00:00:00,2020-07-15 00:00:00,2020-07-15 01:00:00,2020-07-15 01:00:00,2020-07-15 01:00:00,2020-07-15 01:00:00,2020-07-15 02:00:00,2020-07-15 02:00:00,2020-07-15 02:00:00,2020-07-15 02:00:00,2020-07-15 03:00:00,2020-07-15 03:00:00,2020-07-15 03:00:00,2020-07-15 03:00:00,2020-07-15 04:00:00,2020-07-15 04:00:00,2020-07-15 04:00:00,2020-07-15 04:00:00,2020-07-15 05:00:00,2020-07-15 05:00:00,2020-07-15 05:00:00,2020-07-15 05:00:00,2020-07-15 06:00:00,2020-07-15 06:00:00,2020-07-15 06:00:00,2020-07-15 06:00:00,2020-07-15 07:00:00,2020-07-15 07:00:00,2020-07-15 07:00:00,2020-07-15 07:00:00,2020-07-15 08:00:00,2020-07-15 08:00:00,2020-07-15 08:00:00,2020-07-15 08:00:00,2020-07-15 09:00:00,2020-07-15 09:00:00,2020-07-15 09:00:00,2020-07-15 09:00:00,2020-07-15 10:00:00,2020-07-15 10:00:00,2020-07-15 10:00:00,2020-07-15 10:00:00,2020-07-15 11:00:00,2020-07-15 11:00:00,2020-07-15 11:00:00,2020-07-15 11:00:00
113_CT_1,0.0,0.0,0.0,0.0,-0.16693234987459207,0.0,0.0,0.0,-0.04809410985795482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004192846335444805,0.0,0.7555764725890348,-0.036367983546198204,0.0,0.3040810861769236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19876341746384285,0.0,-0.12647020776491322,0.0,0.0,0.0,0.1837338191944815,0.0,0.0,0.5679807223625518,0.0,0.0,0.0,0.0,0.0,0.0,0.016087103083389342,0.0,0.0
113_CT_2,-0.22659159598891015,0.0,1.4108620187224872,0.0,0.0,0.0,1.2815143819186463,0.0,0.0,0.0,0.7766315088722637,0.0,0.005110772639119003,0.31131251834468066,0.4500030793409168,-0.05481108396992768,0.0,0.3109042432422906,0.0,0.0,0.0,0.0,0.0,0.0,0.18831817775921458,0.0,0.0,-0.07783500545890491,0.0,0.0,-1.870619243927651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20503748997192317,0.0,0.0,-0.7980438099630636,0.0,0.0,0.045459719834802736
113_CT_3,0.0,0.32559357430524766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04939477641150095,0.0,0.7875375723656715,0.0,0.0,0.2535204856837986,0.0,0.0,0.0,0.0,0.0,0.0,-0.06133827454936608,0.0,0.0,0.0,0.0,0.23910653418125066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05247476876206313,0.0
113_CT_4,0.0,0.0,0.0,0.008668660087039072,0.0,0.3365535828466861,0.0,0.008423032055788595,0.0,0.34577354763977997,0.0,-0.024307123654950975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052737800468668924,0.0,0.0,-0.11922953538635635,0.0,0.09888680764598928,0.0,0.0,0.0,0.0,0.17291642723374204,-0.9591232743705993,0.0,0.23421015136688156,0.0,0.0,0.22961337976370358,0.6336050178697596,0.0,0.5843851128512639,0.18030481499171258,0.0,0.0,0.0,0.0
115_STEAM_1,0.0,0.0,-2.296633335161909,0.0,-0.3559858960311399,-0.17197533708672813,-2.38155938168392,0.0,-0.4566054731346062,-0.16683811133113388,-2.4186849046235532,0.0,0.0,0.0,0.0,0.0,-0.4691642633186729,-0.15532184375443062,-2.5797241264104223,0.0,-0.41928570038015933,0.0,-2.6215388687139503,-0.08571335295191487,-0.4795842178196829,0.0,0.0,-0.08575270374835632,-0.7711530047934009,-0.09413794768018718,-1.6247117826084696,0.0,0.0,0.0,0.0,-0.04278200175950382,0.0,-0.03187307844091227,0.0,-0.022333700559833813,-0.8568757518188093,0.0,0.0,0.0,-3.444076018190563e-11,-4.640446554277006e-13,-4.102476996765217e-12,-4.0869408796432865e-14
115_STEAM_2,-0.2621615403097917,-0.1968192199260625,0.0,-0.11709600554992658,0.0,0.0,0.0,-0.11157379187895378,0.0,0.0,0.0,-0.11387575717168305,-0.4986883420204631,-0.17060050194691048,-2.44079837557091,-0.12164876111571986,0.0,0.0,0.0,-0.1367548094777285,0.0,-0.1705626710582086,0.0,0.0,0.0,-0.1777078517160344,-2.372095626938759,0.0,0.0,0.0,0.0,-0.10040094854671017,-0.8263396298953053,-0.08614390421022472,-0.7965296250951763,0.0,-0.8685777108507178,0.0,-0.14410256875665498,0.0,0.0,-0.030333376371599562,-0.16572054885848334,-0.01754006906610852,-3.4440760181905636e-11,-4.640446554277023e-13,-4.1024769967652246e-12,-4.0869408796433124e-14
115_STEAM_3,-1.393408987217811e-16,2.071891712532719e-17,-3.861751492829411e-16,1.9130794587763862e-16,-6.955832756728737e-16,1.0937859223905159e-16,-4.0526180162436274e-16,3.678243382686493e-16,-1.293667217529473e-15,1.776524589119368e-15,-2.2115427713717595e-14,4.139058275145391e-15,1.0758634014976227e-08,6.507916586166845e-10,4.9182779083597186e-08,7.372567347807588e-10,-9.578190303405939e-16,1.4048350402148044e-16,2.6541844884649824e-15,8.975977725486408e-16,2.0784113445878616e-16,3.3649779662308305e-17,-7.68717501229503e-17,3.256931016273706e-16,7.618288353212267e-17,6.8786094690821065e-18,1.355086049558345e-16,8.783230628320161e-17,7.095826274167833e-19,6.988722341808914e-19,1.5152425499566401e-18,-3.869966138429655e-19,2.1378065593861018e-20,-2.3084088624623134e-20,-4.883225556891027e-19,1.437250096880478e-20,5.728042767748864e-21,-8.112859127152518e-22,-1.09442810865407e-19,-1.2473268936052011e-21,5.047611806953256e-22,7.776185535263817e-24,-6.854665512203029e-20,7.939673890161378e-22,-6.658414098364878e-11,-1.667407751826394e-12,-1.1799899643007262e-11,-1.9982118734927235e-12
116_STEAM_1,-3.971634651021556e-09,-1.0483641676914657e-10,-6.331937235467887e-10,-4.1271484443235246e-10,-4.97922272399984e-09,-9.854494991791914e-11,-5.279401440803012e-10,-5.77793312310885e-10,-5.217597847022087e-09,-1.0094315123375698e-10,-4.976646000299198e-10,-6.681601964472552e-10,-4.684904601753111e-09,-1.0954038439308797e-10,-6.468085264283279e-10,-6.9423677885264e-10,-3.6953948610480756e-09,-1.1592777209427768e-10,-6.626336944544477e-10,-6.25584479640275e-10,-2.3313971556910303e-09,-1.0116447113651517e-10,-5.302231565472287e-10,-4.671831191640447e-10,-9.325746064956128e-10,-5.7056061688346136e-11,-3.0786902759480503e-10,-2.356898400915246e-10,-4.451750486697174e-11,-4.108673631479132e-12,-2.436527239298194e-11,-2.4452409806538315e-11,-1.4979186848594145e-11,-4.715590992803819e-13,-4.413777481009717e-12,-3.2022505181020887e-12,4.349026800677307e-12,1.7538278030373885e-13,1.4045807516800932e-12,-3.993595397921715e-13,-3.5132949216299e-12,-2.1135238294205175e-13,-1.5719457697674679e-12,-6.274152520423948e-13,-2.909209461256461e-11,-1.1317441919233194e-12,-6.343114754237624e-12,-1.4921683261574841e-12
118_CC_1,-0.06730644218810974,0.0009459459449558233,-0.005500340479448461,-0.0002497504665773729,-0.0673140304544619,0.0007136989494050406,-0.0054435069028396475,-0.00025342582036678497,-0.06732108387063529,0.0004936658634459174,-0.005039224995522818,-0.000233215985224365,-0.06732443374724248,0.00046141798134463814,-0.004398270202013415,-0.00021461326328761637,-0.06731920883799224,0.0005724735781417644,-0.005040473152545336,-0.00026933677948899094,-0.06729577318537797,0.0007412993449756332,-0.008341249367319654,-0.000259654063237354,-0.06731945453967554,0.0009650358963821285,-0.0009794118669895588,-1.0116060721709798e-05,-0.03348707527784237,-1.2227824057217778e-05,-0.0022068390694103346,-9.659141059784789e-05,-3.591535393436276e-10,-1.0934791329834506e-11,-9.88007578311297e-11,-1.0052939609963721e-11,-8.630653393905181e-10,-7.307631226963923e-12,-7.955804382481805e-11,-5.107144878418092e-12,-3.634519338523203e-10,-3.4176948017287777e-12,-4.053669521867691e-11,-2.335932028434358e-12,-3.5005668539040236e-10,-4.639049591396574e-12,-4.640991092770398e-11,-4.856964967693699e-12
122_WIND_1,0.6190046546624043,0.00034524513804010256,0.0018022580305516703,8.356119650443274e-05,0.6432004437153457,0.0003688908477823251,0.0013669236248240078,6.141154042747099e-05,0.6669574892342084,0.0003718706974474971,0.0009629811908222328,4.337105546943988e-05,0.6846959429771967,0.0003574752131193992,0.0007677501667103908,3.6495806207116795e-05,0.7021334034853828,0.00032782195967853754,0.0008893386715916343,4.520082324065747e-05,0.7132731322829402,0.0002859809903440672,0.0010746826966612723,3.6016034728186346e-05,0.7241554013612049,0.000271472700408347,0.0005435323018179024,2.485713954503366e-05,0.7525890448366369,0.00023291520197740275,6.904124157425637e-05,5.930008140125495e-05,0.7912228396950888,-5.006530480059235e-05,-0.002758546127175083,0.00014482161592443103,0.8326828425164716,-6.387414879039428e-05,-0.0028368338861362308,0.00016889874839124387,0.8675499858050487,-0.0002059758074058103,-0.003203317323314771,3.505381163932933e-05,0.6191139437103297,-0.0011374715104972742,-0.01001711007127606,-0.0003819253023793586
123_CT_1,0.0,-0.2657442740476876,0.0,0.0,0.0,0.0,0.0,0.0,-0.8216087305041659,-0.23699120299621632,0.0,0.0,-0.8317078260418725,0.0,0.0,0.026259868750264516,-0.81427171362395,0.0,0.0,0.0,0.0,-0.26899653156383,0.0,0.0,-0.7730038754187913,0.0,0.0,0.0,0.0,0.0,2.0694822061870752,0.0,0.0,-0.23019272420899323,0.3757220180827635,0.0,0.0,-0.27415404845177155,0.0,0.0,0.0,0.0,0.0,0.0,0.3314598917572007,0.0,0.0,0.0
123_CT_4,0.0,0.0,0.0,-0.05415152462367627,-0.8073522472109437,0.0,0.9208254726743583,0.0014079098993705018,0.0,0.0,1.3667991843064715,0.0234440669152555,0.0,0.0,1.6093931472212026,0.0,0.0,-0.2508613443670011,1.3559192391387178,0.00810719988438938,-0.7773722031836343,0.0,0.8288950330669348,-0.05134823821301545,0.0,-0.21694301653047282,0.0,-0.047726778466122104,0.0,-0.23640341198825887,0.0,-0.0563891586955606,0.0,0.0,0.0,-0.38868668299854986,0.0,0.0,0.0,0.0,-0.2164504133541453,-0.2364059582396626,0.0,-0.09641260674980597,0.0,-0.05307309901327297,0.0,0.031728136633268296
123_CT_5,-0.8080625838978605,0.0,0.6893114037769487,0.0,0.0,-0.2587978411500711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22178109518055025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0298486852159519,0.0,-0.2010093041939483,0.0,0.0,0.0,0.2817126309673927,0.0,0.0,0.0,0.1074164287826316,0.0,-0.7408905352263484,-0.13393497074013075,0.0,0.0,-0.7650846113069938,0.0,0.0,0.0,-0.17290543912648276,0.0
123_STEAM_2,-4.1020974776974313e-17,-3.398594382250294e-17,-6.948161025557532e-17,5.341340803667881e-17,9.526858190151435e-18,-2.779152265743577e-17,3.913700152885794e-16,2.373488593275198e-16,7.43077213667466e-17,-8.099322983311798e-17,4.2372596968507e-16,2.8223389166616637e-16,7.009270310151888e-17,-1.052383029332564e-16,3.641879154511511e-16,3.244698023287872e-16,-4.355786648328615e-18,-1.0676730637636222e-16,1.1480255802311898e-16,3.2267798892457533e-16,-1.1843740686042373e-16,1.367833268158081e-17,-1.685216977897682e-16,-5.654610572200192e-17,-3.495421958596965e-17,-1.253317850385643e-17,-1.5608096924645804e-16,-8.881605331308626e-17,-5.788254472309331e-18,-3.2950314420903074e-18,-5.671638663145647e-18,-6.414794633663339e-18,-8.614656085277174e-20,-8.624968811396293e-20,9.215605366724085e-20,-1.7446568981194116e-19,-2.557912524143907e-20,5.143270508967512e-20,-2.2548669496347016e-20,4.746666918057998e-20,1.2014108242083816e-21,3.173626670706648e-20,6.2278445607572484e-21,4.289378911251116e-22,-3.1671125211636113e-21,1.656518828956009e-20,-2.420673929279234e-20,-2.5824884524553724e-20
123_STEAM_3,-8.099656533328031e-17,-6.94431889376502e-17,-1.3588565472123196e-16,1.055510788726787e-16,1.7808463770041565e-17,-7.086985554515502e-17,8.75773054725583e-16,5.3295986385849215e-16,2.0349707562518118e-16,-2.234501785056527e-16,1.2633641557886814e-15,8.202687052606858e-16,1.959653414946026e-16,-2.9998036366907434e-16,1.1138247133681554e-15,9.633920568180332e-16,-2.2858439641676038e-17,-2.7717801819519325e-16,3.0643699248747166e-16,8.422029281159864e-16,-2.322038319741048e-16,2.527552398146811e-17,-3.267605629174692e-16,-1.1015853582587197e-16,-3.9570117881413753e-17,-1.4273289036680772e-17,-1.7485362511625607e-16,-1.002285687531769e-16,-6.0931932452247275e-18,-3.472797562181256e-18,-5.970396642955223e-18,-6.74553582175598e-18,-9.713403846122211e-20,-1.0166367153118616e-19,1.1593935073713994e-19,-2.0513331103556518e-19,-3.384150444330647e-20,6.880512708610898e-20,-3.2156081962564615e-20,6.261877511486529e-20,1.834402095220757e-21,4.689292141908141e-20,6.648896511644521e-21,3.322916401974606e-22,-5.095152212076512e-21,2.7003592976819237e-20,-4.007552074375514e-20,-4.27962978735691e-20
201_CT_1,-0.12821792555699288,0.0,0.1881209449934728,-0.03480320298669258,0.0,0.0,0.242698634341224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1376713137497252,-0.043880858455568925,0.0,0.0,0.0,-0.04014950257864479,0.0,0.0,0.0,0.0,0.0,0.014289075079577992,0.0,0.0,0.0060848492954349255,0.01499288178128426,-0.2389383575903899,0.0,0.0,0.0,-0.1815077951607447,0.0,0.09710877150838662,0.01540759777773636,0.0,0.0,0.0,0.0014823016151390667,0.0,0.0,-1.094659454859986e-12,-4.622486002306273e-13,-3.067903742306166e-12,1.7350964880077964e-13
201_CT_2,0.0,0.00834311166718391,0.0,0.0,-0.15013199616828668,0.03908072565172415,0.0,-0.02256735648777133,-0.15580780487010568,0.056271237287761705,0.1972330461531656,-0.033532009490553245,-0.13973386417302167,0.04560618782731561,0.0,0.0,-0.10259224743833381,0.03714038392791406,0.11310673526361352,0.0,-0.018768737528443886,0.01239444747291187,0.001955341216446596,-0.018258519933675024,-0.015547041054439896,0.0,-0.15087894332681095,-0.03344078485040971,0.0,0.0,0.0,-0.04882991995204674,0.04128959290180882,0.006084555057539466,0.0,-0.016070656947977477,0.0,0.0,0.016013911477481792,0.04359945038428047,0.10101770978284669,0.0,-0.023574037160050288,0.03073188904646877,-1.0946594548599825e-12,-4.622486002306282e-13,-3.067903742306163e-12,1.7350964880077937e-13
201_STEAM_3,2.107868310510699e-13,-5.308916781912165e-13,-1.3243671505262544e-12,1.3071315986857852e-13,-5.609446694367272e-10,3.071468390542218e-10,1.8520587226934217e-09,-6.409534721556026e-11,-1.3318392010784904e-13,1.3653696674779904e-13,-6.569044422277408e-14,-1.1713913256813512e-13,-1.346824759739545e-15,1.0822606099936844e-13,-1.9472361820202962e-13,-1.085395146762832e-13,-8.74842199455983e-06,7.55049870098183e-06,1.5905530681772602e-05,-1.1629491676588891e-05,1.176455174300137e-14,-1.2921301971465146e-14,-3.10794988849067e-13,-3.380013617762144e-14,5.554878638507379e-15,-1.024451612426396e-14,4.84689533675818e-14,-1.8214580869210605e-14,-4.934246405782205e-16,-5.009684823917259e-16,1.7166764332645582e-14,1.6999804572013741e-15,-4.85487730378396e-17,4.566506639234293e-18,1.2607488542868322e-16,-4.236110451006912e-18,-4.54252382263835e-18,8.175587091953975e-19,-6.824391082300061e-19,1.914321995593331e-18,6.4454138537700505e-19,4.081283359732344e-19,-6.414448560367158e-19,8.672733002145547e-19,2.8147297731789534e-13,-8.576083475952691e-14,-7.069979170823631e-13,1.6136313727591905e-13
202_CT_1,-0.11121052421207514,0.016540901565287862,0.1809987244020124,0.0,0.0,0.032943698274686996,0.18342154118950457,-0.019013857539377593,-0.11337504073359815,0.041954733069112564,0.0,0.0,0.0,0.0,0.0,-0.03379220076229589,0.0,0.0,0.0,0.0,-0.01981942266456379,0.010480854820715663,0.0,-0.017501923751528946,0.0,0.01125906558513731,-0.1190811831913018,0.0,0.00463662331615667,0.0,0.0,0.0,0.030492825045712556,0.0,-0.1314109022980691,0.0,0.2300576880989125,0.0,0.0,0.10210099994174739,0.0,0.021427851341508253,0.009603037608816298,0.0,-1.213785224331799e-12,-4.3086478377024336e-13,-2.7705981043138576e-12,1.0869172953441393e-13
202_CT_2,0.0,0.0,0.0,-0.032753540497626105,-0.1118312522051263,0.0,0.0,0.0,0.0,0.0,0.14022559721993505,-0.025685491613330145,-0.10144050800872433,0.03396435231884117,0.10172048968369424,0.0,-0.07553520898632239,0.028773679611120973,0.08459647078533858,-0.03222543262046109,0.0,0.0,0.0035412576583331613,0.0,-0.014166867872199607,0.0,0.0,-0.02791993764276741,0.0,0.011763244722033689,-0.18744993457791698,-0.038617801605086544,0.0,0.004458215972526191,0.0,-0.011987756837794631,0.0,0.036535775283785016,0.039064814438944356,0.0,0.24842754335001901,0.0,0.0,0.0731724137046038,-1.2137852243318011e-12,-4.308647837702441e-13,-2.7705981043138576e-12,1.0869172953441406e-13
202_STEAM_3,-3.0783658414280917e-12,-2.928753661788328e-13,3.506330682816199e-12,-3.6623424841697253e-13,-0.00036946243754933924,7.497665372813027e-05,0.0007471289142277185,-1.7914989389967244e-05,-5.760544663379581e-13,1.0731929531845291e-14,7.026818053541927e-13,-4.529276805684831e-14,-2.70090821691707e-13,3.239294382175639e-14,2.3469580266069657e-13,-4.063267277279229e-14,-5.301479817740966e-10,-2.3193202296874763e-11,6.052774154493823e-10,-1.956173042469681e-11,-1.6280703717067215e-13,-2.0102553860442748e-14,-1.9288836252164547e-13,-3.125181496848439e-14,-5.5124858503460255e-14,-1.3903141337306876e-14,-4.4139726399726335e-13,-1.7048784636516818e-14,2.1858241949125204e-16,-5.721142909566827e-16,-1.124671424382893e-14,1.8051806477174556e-15,3.2570181398421144e-17,2.7935247766707263e-18,-4.3703521855976833e-16,-6.892161702288178e-18,1.8292338310987036e-18,-4.974037153855829e-19,1.4259069467114094e-18,-2.1078507334962814e-18,2.684613865246992e-18,2.502144267003716e-19,3.1344903361272315e-18,3.031320279806309e-19,8.801059156909401e-14,-7.441788464730156e-14,-6.45134083292299e-13,9.570801357865023e-14
