line,period,flow_nominal,margin_rho_norm,worst_case_abs_flow,Fmax,loading_nominal_pct,loading_worst_case_pct,binding
A1,2020-07-16 16:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A1,2020-07-16 18:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A1,2020-07-16 20:00:00,170.31,0.0,170.31,175.0,97.3,97.3,False
A1,2020-07-16 22:00:00,139.64,0.0,139.64,175.0,79.8,79.8,False
A2,2020-07-15 00:00:00,77.26,0.0,77.26,175.0,44.1,44.1,False
A2,2020-07-15 01:00:00,62.0,0.0,62.0,175.0,35.4,35.4,False
A2,2020-07-15 02:00:00,92.91,0.0,92.91,175.0,53.1,53.1,False
A2,2020-07-15 03:00:00,91.23,0.0,91.23,175.0,52.1,52.1,False
A2,2020-07-15 04:00:00,62.09,0.0,62.09,175.0,35.5,35.5,False
A2,2020-07-15 05:00:00,14.42,0.0,14.42,175.0,8.2,8.2,False
A2,2020-07-15 06:00:00,100.96,0.0,100.96,175.0,57.7,57.7,False
A2,2020-07-15 07:00:00,101.93,0.0,101.93,175.0,58.2,58.2,False
A2,2020-07-15 08:00:00,110.99,0.0,110.99,175.0,63.4,63.4,False
A2,2020-07-15 09:00:00,102.23,0.0,102.23,175.0,58.4,58.4,False
A2,2020-07-15 10:00:00,94.02,0.0,94.02,175.0,53.7,53.7,False
A2,2020-07-15 11:00:00,101.58,0.0,101.58,175.0,58.0,58.0,False
A2,2020-07-15 12:00:00,99.38,0.0,99.38,175.0,56.8,56.8,False
A2,2020-07-15 13:00:00,92.79,0.0,92.79,175.0,53.0,53.0,False
A2,2020-07-15 14:00:00,87.66,0.0,87.66,175.0,50.1,50.1,False
A2,2020-07-15 15:00:00,84.24,0.0,84.24,175.0,48.1,48.1,False
A2,2020-07-15 16:00:00,84.41,0.0,84.41,175.0,48.2,48.2,False
A2,2020-07-15 17:00:00,87.54,0.0,87.54,175.0,50.0,50.0,False
A2,2020-07-15 18:00:00,90.12,0.0,90.12,175.0,51.5,51.5,False
A2,2020-07-15 19:00:00,80.0,0.0,80.0,175.0,45.7,45.7,False
A2,2020-07-15 20:00:00,89.06,0.0,89.06,175.0,50.9,50.9,False
A2,2020-07-15 21:00:00,97.28,0.0,97.28,175.0,55.6,55.6,False
A2,2020-07-15 22:00:00,93.31,0.0,93.31,175.0,53.3,53.3,False
A2,2020-07-15 23:00:00,92.67,0.0,92.67,175.0,53.0,53.0,False
A2,2020-07-16 00:00:00,88.88,0.0,88.88,175.0,50.8,50.8,False
A2,2020-07-16 02:00:00,63.32,0.0,63.32,175.0,36.2,36.2,False
A2,2020-07-16 04:00:00,97.4,0.0,97.4,175.0,55.7,55.7,False
A2,2020-07-16 06:00:00,99.02,0.0,99.02,175.0,56.6,56.6,False
A2,2020-07-16 08:00:00,92.95,0.0,92.95,175.0,53.1,53.1,False
A2,2020-07-16 10:00:00,101.23,0.0,101.23,175.0,57.8,57.8,False
A2,2020-07-16 12:00:00,88.1,0.0,88.1,175.0,50.3,50.3,False
A2,2020-07-16 14:00:00,79.01,0.0,79.01,175.0,45.2,45.2,False
A2,2020-07-16 16:00:00,81.6,0.0,81.6,175.0,46.6,46.6,False
A2,2020-07-16 18:00:00,85.56,0.0,85.56,175.0,48.9,48.9,False
A2,2020-07-16 20:00:00,87.37,0.0,87.37,175.0,49.9,49.9,False
A2,2020-07-16 22:00:00,66.51,0.0,66.51,175.0,38.0,38.0,False
A3,2020-07-15 00:00:00,156.96,0.0,156.96,175.0,89.7,89.7,False
A3,2020-07-15 01:00:00,135.81,0.0,135.81,175.0,77.6,77.6,False
A3,2020-07-15 02:00:00,170.09,0.0,170.09,175.0,97.2,97.2,False
A3,2020-07-15 03:00:00,166.9,0.0,166.9,175.0,95.4,95.4,False
A3,2020-07-15 04:00:00,132.81,0.0,132.81,175.0,75.9,75.9,False
A3,2020-07-15 05:00:00,71.47,0.0,71.47,175.0,40.8,40.8,False
A3,2020-07-15 06:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-15 07:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-15 08:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-15 09:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-15 10:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-15 11:00:00,173.41,0.0,173.41,175.0,99.1,99.1,False
A3,2020-07-15 12:00:00,170.71,0.0,170.71,175.0,97.5,97.5,False
A3,2020-07-15 13:00:00,169.27,0.0,169.27,175.0,96.7,96.7,False
A3,2020-07-15 14:00:00,168.63,0.0,168.63,175.0,96.4,96.4,False
A3,2020-07-15 15:00:00,168.34,0.0,168.34,175.0,96.2,96.2,False
A3,2020-07-15 16:00:00,169.13,0.0,169.13,175.0,96.6,96.6,False
A3,2020-07-15 17:00:00,170.71,0.0,170.71,175.0,97.6,97.6,False
A3,2020-07-15 18:00:00,173.08,0.0,173.08,175.0,98.9,98.9,False
A3,2020-07-15 19:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-15 20:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-15 21:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-15 22:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-15 23:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-16 00:00:00,167.54,0.0,167.54,175.0,95.7,95.7,False
A3,2020-07-16 02:00:00,134.15,0.0,134.15,175.0,76.7,76.7,False
A3,2020-07-16 04:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-16 06:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-16 08:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-16 10:00:00,172.1,0.0,172.1,175.0,98.3,98.3,False
A3,2020-07-16 12:00:00,168.34,0.0,168.34,175.0,96.2,96.2,False
A3,2020-07-16 14:00:00,166.85,0.0,166.85,175.0,95.3,95.3,False
A3,2020-07-16 16:00:00,168.38,0.0,168.38,175.0,96.2,96.2,False
A3,2020-07-16 18:00:00,172.63,0.0,172.63,175.0,98.6,98.6,False
A3,2020-07-16 20:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-16 22:00:00,162.73,0.0,162.73,175.0,93.0,93.0,False
A4,2020-07-15 00:00:00,110.79,0.0,110.79,175.0,63.3,63.3,False
A4,2020-07-15 01:00:00,93.41,0.0,93.41,175.0,53.4,53.4,False
A4,2020-07-15 02:00:00,122.91,0.0,122.91,175.0,70.2,70.2,False
A4,2020-07-15 03:00:00,120.38,0.0,120.38,175.0,68.8,68.8,False
A4,2020-07-15 04:00:00,91.59,0.0,91.59,175.0,52.3,52.3,False
A4,2020-07-15 05:00:00,50.04,0.0,50.04,175.0,28.6,28.6,False
A4,2020-07-15 06:00:00,128.71,0.0,128.71,175.0,73.5,73.5,False
A4,2020-07-15 07:00:00,128.28,0.0,128.28,175.0,73.3,73.3,False
A4,2020-07-15 08:00:00,129.42,0.0,129.42,175.0,74.0,74.0,False
A4,2020-07-15 09:00:00,127.47,0.0,127.47,175.0,72.8,72.8,False
A4,2020-07-15 10:00:00,125.66,0.0,125.66,175.0,71.8,71.8,False
A4,2020-07-15 11:00:00,125.55,0.0,125.55,175.0,71.7,71.7,False
A4,2020-07-15 12:00:00,123.13,0.0,123.13,175.0,70.4,70.4,False
A4,2020-07-15 13:00:00,120.81,0.0,120.81,175.0,69.0,69.0,False
A4,2020-07-15 14:00:00,119.37,0.0,119.37,175.0,68.2,68.2,False
A4,2020-07-15 15:00:00,118.51,0.0,118.51,175.0,67.7,67.7,False
A4,2020-07-15 16:00:00,119.13,0.0,119.13,175.0,68.1,68.1,False
A4,2020-07-15 17:00:00,120.9,0.0,120.9,175.0,69.1,69.1,False
A4,2020-07-15 18:00:00,123.16,0.0,123.16,175.0,70.4,70.4,False
A4,2020-07-15 19:00:00,122.87,0.0,122.87,175.0,70.2,70.2,False
A4,2020-07-15 20:00:00,124.8,0.0,124.8,175.0,71.3,71.3,False
A4,2020-07-15 21:00:00,126.83,0.0,126.83,175.0,72.5,72.5,False
A4,2020-07-15 22:00:00,126.74,0.0,126.74,175.0,72.4,72.4,False
A4,2020-07-15 23:00:00,127.09,0.0,127.09,175.0,72.6,72.6,False
A4,2020-07-16 00:00:00,120.18,0.0,120.18,175.0,68.7,68.7,False
A4,2020-07-16 02:00:00,92.42,0.0,92.42,175.0,52.8,52.8,False
A4,2020-07-16 04:00:00,127.35,0.0,127.35,175.0,72.8,72.8,False
A4,2020-07-16 06:00:00,127.8,0.0,127.8,175.0,73.0,73.0,False
A4,2020-07-16 08:00:00,125.85,0.0,125.85,175.0,71.9,71.9,False
A4,2020-07-16 10:00:00,124.51,0.0,124.51,175.0,71.2,71.2,False
A4,2020-07-16 12:00:00,119.23,0.0,119.23,175.0,68.1,68.1,False
A4,2020-07-16 14:00:00,116.42,0.0,116.42,175.0,66.5,66.5,False
A4,2020-07-16 16:00:00,118.05,0.0,118.05,175.0,67.5,67.5,False
A4,2020-07-16 18:00:00,121.97,0.0,121.97,175.0,69.7,69.7,False
A4,2020-07-16 20:00:00,124.55,0.0,124.55,175.0,71.2,71.2,False
A4,2020-07-16 22:00:00,114.54,0.0,114.54,175.0,65.5,65.5,False
A5,2020-07-15 00:00:00,101.43,0.0,101.43,175.0,58.0,58.0,False
A5,2020-07-15 01:00:00,86.78,0.0,86.78,175.0,49.6,49.6,False
A5,2020-07-15 02:00:00,110.03,0.0,110.03,175.0,62.9,62.9,False
A5,2020-07-15 03:00:00,107.86,0.0,107.86,175.0,61.6,61.6,False
A5,2020-07-15 04:00:00,84.94,0.0,84.94,175.0,48.5,48.5,False
A5,2020-07-15 05:00:00,52.87,0.0,52.87,175.0,30.2,30.2,False
A5,2020-07-15 06:00:00,115.21,0.0,115.21,175.0,65.8,65.8,False
A5,2020-07-15 07:00:00,115.39,0.0,115.39,175.0,65.9,65.9,False
A5,2020-07-15 08:00:00,115.41,0.0,115.41,175.0,65.9,65.9,False
A5,2020-07-15 09:00:00,115.65,0.0,115.65,175.0,66.1,66.1,False
A5,2020-07-15 10:00:00,115.87,0.0,115.87,175.0,66.2,66.2,False
A5,2020-07-15 11:00:00,114.94,0.0,114.94,175.0,65.7,65.7,False
A5,2020-07-15 12:00:00,113.44,0.0,113.44,175.0,64.8,64.8,False
A5,2020-07-15 13:00:00,112.73,0.0,112.73,175.0,64.4,64.4,False
A5,2020-07-15 14:00:00,112.44,0.0,112.44,175.0,64.3,64.3,False
A5,2020-07-15 15:00:00,112.34,0.0,112.34,175.0,64.2,64.2,False
A5,2020-07-15 16:00:00,112.78,0.0,112.78,175.0,64.4,64.4,False
A5,2020-07-15 17:00:00,113.64,0.0,113.64,175.0,64.9,64.9,False
A5,2020-07-15 18:00:00,114.95,0.0,114.95,175.0,65.7,65.7,False
A5,2020-07-15 19:00:00,116.16,0.0,116.16,175.0,66.4,66.4,False
A5,2020-07-15 20:00:00,115.93,0.0,115.93,175.0,66.2,66.2,False
A5,2020-07-15 21:00:00,115.64,0.0,115.64,175.0,66.1,66.1,False
A5,2020-07-15 22:00:00,115.51,0.0,115.51,175.0,66.0,66.0,False
A5,2020-07-15 23:00:00,115.37,0.0,115.37,175.0,65.9,65.9,False
A5,2020-07-16 00:00:00,108.8,0.0,108.8,175.0,62.2,62.2,False
A5,2020-07-16 02:00:00,85.82,0.0,85.82,175.0,49.0,49.0,False
A5,2020-07-16 04:00:00,114.17,0.0,114.17,175.0,65.2,65.2,False
A5,2020-07-16 06:00:00,115.41,0.0,115.41,175.0,66.0,66.0,False
A5,2020-07-16 08:00:00,115.77,0.0,115.77,175.0,66.2,66.2,False
A5,2020-07-16 10:00:00,114.2,0.0,114.2,175.0,65.3,65.3,False
A5,2020-07-16 12:00:00,112.27,0.0,112.27,175.0,64.2,64.2,False
A5,2020-07-16 14:00:00,111.57,0.0,111.57,175.0,63.8,63.8,False
A5,2020-07-16 16:00:00,112.41,0.0,112.41,175.0,64.2,64.2,False
A5,2020-07-16 18:00:00,114.76,0.0,114.76,175.0,65.6,65.6,False
A5,2020-07-16 20:00:00,115.94,0.0,115.94,175.0,66.3,66.3,False
A5,2020-07-16 22:00:00,108.32,0.0,108.32,175.0,61.9,61.9,False
A6,2020-07-15 00:00:00,58.75,0.0,58.75,175.0,33.6,33.6,False
A6,2020-07-15 01:00:00,54.38,0.0,54.38,175.0,31.1,31.1,False
A6,2020-07-15 02:00:00,56.86,0.0,56.86,175.0,32.5,32.5,False
A6,2020-07-15 03:00:00,54.96,0.0,54.96,175.0,31.4,31.4,False
A6,2020-07-15 04:00:00,50.51,0.0,50.51,175.0,28.9,28.9,False
A6,2020-07-15 05:00:00,35.89,0.0,35.89,175.0,20.5,20.5,False
A6,2020-07-15 06:00:00,46.17,0.0,46.17,175.0,26.4,26.4,False
A6,2020-07-15 07:00:00,40.08,0.0,40.08,175.0,22.9,22.9,False
A6,2020-07-15 08:00:00,23.93,0.0,23.93,175.0,13.7,13.7,False
A6,2020-07-15 09:00:00,32.82,0.0,32.82,175.0,18.8,18.8,False
A6,2020-07-15 10:00:00,41.38,0.0,41.38,175.0,23.6,23.6,False
A6,2020-07-15 11:00:00,25.24,0.0,25.24,175.0,14.4,14.4,False
A6,2020-07-15 12:00:00,21.82,0.0,21.82,175.0,12.5,12.5,False
A6,2020-07-15 13:00:00,27.02,0.0,27.02,175.0,15.4,15.4,False
A6,2020-07-15 14:00:00,32.17,0.0,32.17,175.0,18.4,18.4,False
A6,2020-07-15 15:00:00,35.96,0.0,35.96,175.0,20.5,20.5,False
A6,2020-07-15 16:00:00,37.56,0.0,37.56,175.0,21.5,21.5,False
A6,2020-07-15 17:00:00,37.19,0.0,37.19,175.0,21.3,21.3,False
A6,2020-07-15 18:00:00,39.37,0.0,39.37,175.0,22.5,22.5,False
A6,2020-07-15 19:00:00,58.33,0.0,58.33,175.0,33.3,33.3,False
A6,2020-07-15 20:00:00,48.35,0.0,48.35,175.0,27.6,27.6,False
A6,2020-07-15 21:00:00,41.6,0.0,41.6,175.0,23.8,23.8,False
A6,2020-07-15 22:00:00,51.86,0.0,51.86,175.0,29.6,29.6,False
A6,2020-07-15 23:00:00,56.39,0.0,56.39,175.0,32.2,32.2,False
A6,2020-07-16 00:00:00,54.79,0.0,54.79,175.0,31.3,31.3,False
A6,2020-07-16 02:00:00,48.81,0.0,48.81,175.0,27.9,27.9,False
A6,2020-07-16 04:00:00,53.39,0.0,53.39,175.0,30.5,30.5,False
A6,2020-07-16 06:00:00,44.35,0.0,44.35,175.0,25.3,25.3,False
A6,2020-07-16 08:00:00,45.81,0.0,45.81,175.0,26.2,26.2,False
A6,2020-07-16 10:00:00,22.67,0.0,22.67,175.0,13.0,13.0,False
A6,2020-07-16 12:00:00,30.94,0.0,30.94,175.0,17.7,17.7,False
A6,2020-07-16 14:00:00,39.26,0.0,39.26,175.0,22.4,22.4,False
A6,2020-07-16 16:00:00,39.48,0.0,39.48,175.0,22.6,22.6,False
A6,2020-07-16 18:00:00,44.23,0.0,44.23,175.0,25.3,25.3,False
A6,2020-07-16 20:00:00,51.12,0.0,51.12,175.0,29.2,29.2,False
A6,2020-07-16 22:00:00,73.94,0.0,73.94,175.0,42.3,42.3,False
A7,2020-07-15 00:00:00,-84.55,0.0,84.55,400.0,21.1,21.1,False
A7,2020-07-15 01:00:00,-89.72,0.0,89.72,400.0,22.4,22.4,False
A7,2020-07-15 02:00:00,-59.95,0.0,59.95,400.0,15.0,15.0,False
A7,2020-07-15 03:00:00,-59.77,0.0,59.77,400.0,14.9,14.9,False
A7,2020-07-15 04:00:00,-85.08,0.0,85.08,400.0,21.3,21.3,False
A7,2020-07-15 05:00:00,-120.64,0.0,120.64,400.0,30.2,30.2,False
A7,2020-07-15 06:00:00,-55.96,0.0,55.96,400.0,14.0,14.0,False
A7,2020-07-15 07:00:00,-60.6,0.0,60.6,400.0,15.1,15.1,False
A7,2020-07-15 08:00:00,-43.31,0.0,43.31,400.0,10.8,10.8,False
A7,2020-07-15 09:00:00,-70.0,0.0,70.0,400.0,17.5,17.5,False
A7,2020-07-15 10:00:00,-94.67,0.0,94.67,400.0,23.7,23.7,False
A7,2020-07-15 11:00:00,-78.93,0.0,78.93,400.0,19.7,19.7,False
A7,2020-07-15 12:00:00,-85.05,0.0,85.05,400.0,21.3,21.3,False
A7,2020-07-15 13:00:00,-102.54,0.0,102.54,400.0,25.6,25.6,False
A7,2020-07-15 14:00:00,-116.1,0.0,116.1,400.0,29.0,29.0,False
A7,2020-07-15 15:00:00,-125.14,0.0,125.14,400.0,31.3,31.3,False
A7,2020-07-15 16:00:00,-124.57,0.0,124.57,400.0,31.1,31.1,False
A7,2020-07-15 17:00:00,-116.15,0.0,116.15,400.0,29.0,29.0,False
A7,2020-07-15 18:00:00,-109.07,0.0,109.07,400.0,27.3,27.3,False
A7,2020-07-15 19:00:00,-133.35,0.0,133.35,400.0,33.3,33.3,False
A7,2020-07-15 20:00:00,-106.93,0.0,106.93,400.0,26.7,26.7,False
A7,2020-07-15 21:00:00,-79.52,0.0,79.52,400.0,19.9,19.9,False
A7,2020-07-15 22:00:00,-82.33,0.0,82.33,400.0,20.6,20.6,False
A7,2020-07-15 23:00:00,-78.55,0.0,78.55,400.0,19.6,19.6,False
A7,2020-07-16 00:00:00,-72.94,0.0,72.94,400.0,18.2,18.2,False
A7,2020-07-16 02:00:00,-86.45,0.0,86.45,400.0,21.6,21.6,False
A7,2020-07-16 04:00:00,-61.25,0.0,61.25,400.0,15.3,15.3,False
A7,2020-07-16 06:00:00,-67.5,0.0,67.5,400.0,16.9,16.9,False
A7,2020-07-16 08:00:00,-92.96,0.0,92.96,400.0,23.2,23.2,False
A7,2020-07-16 10:00:00,-80.01,0.0,80.01,400.0,20.0,20.0,False
A7,2020-07-16 12:00:00,-114.99,0.0,114.99,400.0,28.7,28.7,False
A7,2020-07-16 14:00:00,-139.05,0.0,139.05,400.0,34.8,34.8,False
A7,2020-07-16 16:00:00,-132.06,0.0,132.06,400.0,33.0,33.0,False
A7,2020-07-16 18:00:00,-121.11,0.0,121.11,400.0,30.3,30.3,False
A7,2020-07-16 20:00:00,-110.52,0.0,110.52,400.0,27.6,27.6,False
A7,2020-07-16 22:00:00,-130.73,0.0,130.73,400.0,32.7,32.7,False
A8,2020-07-15 00:00:00,65.11,0.0,65.11,175.0,37.2,37.2,False
A8,2020-07-15 01:00:00,50.39,0.0,50.39,175.0,28.8,28.8,False
A8,2020-07-15 02:00:00,79.91,0.0,79.91,175.0,45.7,45.7,False
A8,2020-07-15 03:00:00,77.4,0.0,77.4,175.0,44.2,44.2,False
A8,2020-07-15 04:00:00,48.9,0.0,48.9,175.0,27.9,27.9,False
A8,2020-07-15 05:00:00,8.54,0.0,8.54,175.0,4.9,4.9,False
A8,2020-07-15 06:00:00,79.71,0.0,79.71,175.0,45.5,45.5,False
A8,2020-07-15 07:00:00,74.41,0.0,74.41,175.0,42.5,42.5,False
A8,2020-07-15 08:00:00,72.18,0.0,72.18,175.0,41.2,41.2,False
A8,2020-07-15 09:00:00,66.55,0.0,66.55,175.0,38.0,38.0,False
A8,2020-07-15 10:00:00,61.54,0.0,61.54,175.0,35.2,35.2,False
A8,2020-07-15 11:00:00,58.09,0.0,58.09,175.0,33.2,33.2,False
A8,2020-07-15 12:00:00,52.69,0.0,52.69,175.0,30.1,30.1,False
A8,2020-07-15 13:00:00,48.1,0.0,48.1,175.0,27.5,27.5,False
A8,2020-07-15 14:00:00,45.34,0.0,45.34,175.0,25.9,25.9,False
A8,2020-07-15 15:00:00,43.77,0.0,43.77,175.0,25.0,25.0,False
A8,2020-07-15 16:00:00,45.2,0.0,45.2,175.0,25.8,25.8,False
A8,2020-07-15 17:00:00,48.96,0.0,48.96,175.0,28.0,28.0,False
A8,2020-07-15 18:00:00,53.92,0.0,53.92,175.0,30.8,30.8,False
A8,2020-07-15 19:00:00,55.68,0.0,55.68,175.0,31.8,31.8,False
A8,2020-07-15 20:00:00,60.59,0.0,60.59,175.0,34.6,34.6,False
A8,2020-07-15 21:00:00,67.72,0.0,67.72,175.0,38.7,38.7,False
A8,2020-07-15 22:00:00,72.4,0.0,72.4,175.0,41.4,41.4,False
A8,2020-07-15 23:00:00,76.47,0.0,76.47,175.0,43.7,43.7,False
A8,2020-07-16 00:00:00,72.7,0.0,72.7,175.0,41.5,41.5,False
A8,2020-07-16 02:00:00,47.9,0.0,47.9,175.0,27.4,27.4,False
A8,2020-07-16 04:00:00,80.53,0.0,80.53,175.0,46.0,46.0,False
A8,2020-07-16 06:00:00,74.07,0.0,74.07,175.0,42.3,42.3,False
A8,2020-07-16 08:00:00,64.73,0.0,64.73,175.0,37.0,37.0,False
A8,2020-07-16 10:00:00,55.7,0.0,55.7,175.0,31.8,31.8,False
A8,2020-07-16 12:00:00,44.98,0.0,44.98,175.0,25.7,25.7,False
A8,2020-07-16 14:00:00,39.52,0.0,39.52,175.0,22.6,22.6,False
A8,2020-07-16 16:00:00,43.01,0.0,43.01,175.0,24.6,24.6,False
A8,2020-07-16 18:00:00,51.69,0.0,51.69,175.0,29.5,29.5,False
A8,2020-07-16 20:00:00,60.73,0.0,60.73,175.0,34.7,34.7,False
A8,2020-07-16 22:00:00,60.88,0.0,60.88,175.0,34.8,34.8,False
A9,2020-07-15 00:00:00,112.91,0.0,112.91,175.0,64.5,64.5,False
A9,2020-07-15 01:00:00,94.32,0.0,94.32,175.0,53.9,53.9,False
A9,2020-07-15 02:00:00,128.59,0.0,128.59,175.0,73.5,73.5,False
A9,2020-07-15 03:00:00,125.42,0.0,125.42,175.0,71.7,71.7,False
A9,2020-07-15 04:00:00,91.65,0.0,91.65,175.0,52.4,52.4,False
A9,2020-07-15 05:00:00,31.6,0.0,31.6,175.0,18.1,18.1,False
A9,2020-07-15 06:00:00,127.75,0.0,127.75,175.0,73.0,73.0,False
A9,2020-07-15 07:00:00,123.08,0.0,123.08,175.0,70.3,70.3,False
A9,2020-07-15 08:00:00,119.83,0.0,119.83,175.0,68.5,68.5,False
A9,2020-07-15 09:00:00,116.3,0.0,116.3,175.0,66.5,66.5,False
A9,2020-07-15 10:00:00,113.24,0.0,113.24,175.0,64.7,64.7,False
A9,2020-07-15 11:00:00,108.43,0.0,108.43,175.0,62.0,62.0,False
A9,2020-07-15 12:00:00,102.88,0.0,102.88,175.0,58.8,58.8,False
A9,2020-07-15 13:00:00,99.26,0.0,99.26,175.0,56.7,56.7,False
A9,2020-07-15 14:00:00,97.36,0.0,97.36,175.0,55.6,55.6,False
A9,2020-07-15 15:00:00,96.4,0.0,96.4,175.0,55.1,55.1,False
A9,2020-07-15 16:00:00,97.96,0.0,97.96,175.0,56.0,56.0,False
A9,2020-07-15 17:00:00,101.45,0.0,101.45,175.0,58.0,58.0,False
A9,2020-07-15 18:00:00,106.41,0.0,106.41,175.0,60.8,60.8,False
A9,2020-07-15 19:00:00,110.3,0.0,110.3,175.0,63.0,63.0,False
A9,2020-07-15 20:00:00,113.15,0.0,113.15,175.0,64.7,64.7,False
A9,2020-07-15 21:00:00,118.04,0.0,118.04,175.0,67.4,67.4,False
A9,2020-07-15 22:00:00,122.62,0.0,122.62,175.0,70.1,70.1,False
A9,2020-07-15 23:00:00,126.2,0.0,126.2,175.0,72.1,72.1,False
A9,2020-07-16 00:00:00,121.75,0.0,121.75,175.0,69.6,69.6,False
A9,2020-07-16 02:00:00,91.24,0.0,91.24,175.0,52.1,52.1,False
A9,2020-07-16 04:00:00,129.83,0.0,129.83,175.0,74.2,74.2,False
A9,2020-07-16 06:00:00,123.21,0.0,123.21,175.0,70.4,70.4,False
A9,2020-07-16 08:00:00,116.12,0.0,116.12,175.0,66.4,66.4,False
A9,2020-07-16 10:00:00,105.84,0.0,105.84,175.0,60.5,60.5,False
A9,2020-07-16 12:00:00,96.86,0.0,96.86,175.0,55.3,55.3,False
A9,2020-07-16 14:00:00,92.84,0.0,92.84,175.0,53.0,53.0,False
A9,2020-07-16 16:00:00,96.16,0.0,96.16,175.0,54.9,54.9,False
A9,2020-07-16 18:00:00,104.97,0.0,104.97,175.0,60.0,60.0,False
A9,2020-07-16 20:00:00,113.52,0.0,113.52,175.0,64.9,64.9,False
A9,2020-07-16 22:00:00,111.04,0.0,111.04,175.0,63.4,63.4,False
A10,2020-07-15 00:00:00,22.19,0.0,22.19,175.0,12.7,12.7,False
A10,2020-07-15 01:00:00,12.0,0.0,12.0,175.0,6.9,6.9,False
A10,2020-07-15 02:00:00,36.03,0.0,36.03,175.0,20.6,20.6,False
A10,2020-07-15 03:00:00,33.84,0.0,33.84,175.0,19.3,19.3,False
A10,2020-07-15 04:00:00,10.69,0.0,10.69,175.0,6.1,6.1,False
