line,period,flow_nominal,margin_rho_norm,worst_case_abs_flow,Fmax,loading_nominal_pct,loading_worst_case_pct,binding
A1,2020-07-16 16:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A1,2020-07-16 18:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A1,2020-07-16 20:00:00,170.49,0.0,170.49,175.0,97.4,97.4,False
A1,2020-07-16 22:00:00,140.62,0.0,140.62,175.0,80.4,80.4,False
A2,2020-07-15 00:00:00,86.62,0.0,86.62,175.0,49.5,49.5,False
A2,2020-07-15 01:00:00,89.76,0.0,89.76,175.0,51.3,51.3,False
A2,2020-07-15 02:00:00,100.26,0.0,100.26,175.0,57.3,57.3,False
A2,2020-07-15 03:00:00,100.0,0.0,100.0,175.0,57.1,57.1,False
A2,2020-07-15 04:00:00,96.61,0.0,96.61,175.0,55.2,55.2,False
A2,2020-07-15 05:00:00,89.08,0.0,89.08,175.0,50.9,50.9,False
A2,2020-07-15 06:00:00,6.51,0.0,6.51,175.0,3.7,3.7,False
A2,2020-07-15 07:00:00,-42.41,0.0,42.41,175.0,24.2,24.2,False
A2,2020-07-15 08:00:00,44.63,0.0,44.63,175.0,25.5,25.5,False
A2,2020-07-15 09:00:00,49.68,0.0,49.68,175.0,28.4,28.4,False
A2,2020-07-15 10:00:00,50.72,0.0,50.72,175.0,29.0,29.0,False
A2,2020-07-15 11:00:00,45.4,0.0,45.4,175.0,25.9,25.9,False
A2,2020-07-15 12:00:00,54.53,0.0,54.53,175.0,31.2,31.2,False
A2,2020-07-15 13:00:00,40.38,0.0,40.38,175.0,23.1,23.1,False
A2,2020-07-15 14:00:00,47.43,0.0,47.43,175.0,27.1,27.1,False
A2,2020-07-15 15:00:00,30.52,0.0,30.52,175.0,17.4,17.4,False
A2,2020-07-15 16:00:00,19.97,0.0,19.97,175.0,11.4,11.4,False
A2,2020-07-15 17:00:00,84.1,0.0,84.1,175.0,48.1,48.1,False
A2,2020-07-15 18:00:00,86.45,0.0,86.45,175.0,49.4,49.4,False
A2,2020-07-15 19:00:00,92.46,0.0,92.46,175.0,52.8,52.8,False
A2,2020-07-15 20:00:00,98.34,0.0,98.34,175.0,56.2,56.2,False
A2,2020-07-15 21:00:00,-31.42,0.0,31.42,175.0,18.0,18.0,False
A2,2020-07-15 22:00:00,105.13,0.0,105.13,175.0,60.1,60.1,False
A2,2020-07-15 23:00:00,83.56,0.0,83.56,175.0,47.8,47.8,False
A2,2020-07-16 00:00:00,88.88,0.0,88.88,175.0,50.8,50.8,False
A2,2020-07-16 02:00:00,63.32,0.0,63.32,175.0,36.2,36.2,False
A2,2020-07-16 04:00:00,97.4,0.0,97.4,175.0,55.7,55.7,False
A2,2020-07-16 06:00:00,99.02,0.0,99.02,175.0,56.6,56.6,False
A2,2020-07-16 08:00:00,116.61,0.0,116.61,175.0,66.6,66.6,False
A2,2020-07-16 10:00:00,93.56,0.0,93.56,175.0,53.5,53.5,False
A2,2020-07-16 12:00:00,87.53,0.0,87.53,175.0,50.0,50.0,False
A2,2020-07-16 14:00:00,80.64,0.0,80.64,175.0,46.1,46.1,False
A2,2020-07-16 16:00:00,82.48,0.0,82.48,175.0,47.1,47.1,False
A2,2020-07-16 18:00:00,86.95,0.0,86.95,175.0,49.7,49.7,False
A2,2020-07-16 20:00:00,88.41,0.0,88.41,175.0,50.5,50.5,False
A2,2020-07-16 22:00:00,64.47,0.0,64.47,175.0,36.8,36.8,False
A3,2020-07-15 00:00:00,163.32,0.0,163.32,175.0,93.3,93.3,False
A3,2020-07-15 01:00:00,165.0,0.0,165.0,175.0,94.3,94.3,False
A3,2020-07-15 02:00:00,174.75,0.25,175.0,175.0,99.9,100.0,True
A3,2020-07-15 03:00:00,172.14,2.86,175.0,175.0,98.4,100.0,True
A3,2020-07-15 04:00:00,164.29,0.0,164.29,175.0,93.9,93.9,False
A3,2020-07-15 05:00:00,153.54,0.0,153.54,175.0,87.7,87.7,False
A3,2020-07-15 06:00:00,67.43,107.57,175.0,175.0,38.5,100.0,True
A3,2020-07-15 07:00:00,-0.63,175.63,176.26,175.0,0.4,100.7,True
A3,2020-07-15 08:00:00,100.9,74.1,175.0,175.0,57.7,100.0,True
A3,2020-07-15 09:00:00,109.78,65.22,175.0,175.0,62.7,100.0,True
A3,2020-07-15 10:00:00,110.29,64.43,174.72,175.0,63.0,99.8,True
A3,2020-07-15 11:00:00,107.35,65.98,173.33,175.0,61.3,99.0,False
A3,2020-07-15 12:00:00,126.94,45.33,172.27,175.0,72.5,98.4,False
A3,2020-07-15 13:00:00,110.68,60.59,171.26,175.0,63.2,97.9,False
A3,2020-07-15 14:00:00,119.11,51.08,170.19,175.0,68.1,97.3,False
A3,2020-07-15 15:00:00,102.59,72.41,175.0,175.0,58.6,100.0,True
A3,2020-07-15 16:00:00,92.09,78.52,170.61,175.0,52.6,97.5,False
A3,2020-07-15 17:00:00,171.19,3.0,174.19,175.0,97.8,99.5,True
A3,2020-07-15 18:00:00,173.59,1.2,174.8,175.0,99.2,99.9,True
A3,2020-07-15 19:00:00,174.36,0.64,175.0,175.0,99.6,100.0,True
A3,2020-07-15 20:00:00,174.87,0.13,175.0,175.0,99.9,100.0,True
A3,2020-07-15 21:00:00,34.91,140.09,175.0,175.0,19.9,100.0,True
A3,2020-07-15 22:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-15 23:00:00,152.76,22.24,175.0,175.0,87.3,100.0,True
A3,2020-07-16 00:00:00,167.54,0.0,167.54,175.0,95.7,95.7,False
A3,2020-07-16 02:00:00,134.15,0.0,134.15,175.0,76.7,76.7,False
A3,2020-07-16 04:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-16 06:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-16 08:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-16 10:00:00,173.16,0.0,173.16,175.0,99.0,99.0,False
A3,2020-07-16 12:00:00,168.42,0.0,168.42,175.0,96.2,96.2,False
A3,2020-07-16 14:00:00,166.63,0.0,166.63,175.0,95.2,95.2,False
A3,2020-07-16 16:00:00,168.26,0.0,168.26,175.0,96.1,96.1,False
A3,2020-07-16 18:00:00,172.44,0.0,172.44,175.0,98.5,98.5,False
A3,2020-07-16 20:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-16 22:00:00,163.79,0.0,163.79,175.0,93.6,93.6,False
A4,2020-07-15 00:00:00,116.9,0.0,116.9,175.0,66.8,66.8,False
A4,2020-07-15 01:00:00,118.75,0.0,118.75,175.0,67.9,67.9,False
A4,2020-07-15 02:00:00,128.21,0.0,128.21,175.0,73.3,73.3,False
A4,2020-07-15 03:00:00,126.46,0.0,126.46,175.0,72.3,72.3,False
A4,2020-07-15 04:00:00,119.5,0.0,119.5,175.0,68.3,68.3,False
A4,2020-07-15 05:00:00,111.23,0.0,111.23,175.0,63.6,63.6,False
A4,2020-07-15 06:00:00,43.34,0.0,43.34,175.0,24.8,24.8,False
A4,2020-07-15 07:00:00,-5.35,0.0,5.35,175.0,3.1,3.1,False
A4,2020-07-15 08:00:00,72.11,0.0,72.11,175.0,41.2,41.2,False
A4,2020-07-15 09:00:00,76.94,0.0,76.94,175.0,44.0,44.0,False
A4,2020-07-15 10:00:00,77.09,0.0,77.09,175.0,44.1,44.1,False
A4,2020-07-15 11:00:00,73.95,0.0,73.95,175.0,42.3,42.3,False
A4,2020-07-15 12:00:00,87.36,0.0,87.36,175.0,49.9,49.9,False
A4,2020-07-15 13:00:00,74.57,0.0,74.57,175.0,42.6,42.6,False
A4,2020-07-15 14:00:00,81.77,0.0,81.77,175.0,46.7,46.7,False
A4,2020-07-15 15:00:00,70.7,0.0,70.7,175.0,40.4,40.4,False
A4,2020-07-15 16:00:00,60.32,0.0,60.32,175.0,34.5,34.5,False
A4,2020-07-15 17:00:00,120.61,0.0,120.61,175.0,68.9,68.9,False
A4,2020-07-15 18:00:00,122.85,0.0,122.85,175.0,70.2,70.2,False
A4,2020-07-15 19:00:00,124.58,0.0,124.58,175.0,71.2,71.2,False
A4,2020-07-15 20:00:00,126.22,0.0,126.22,175.0,72.1,72.1,False
A4,2020-07-15 21:00:00,16.14,0.0,16.14,175.0,9.2,9.2,False
A4,2020-07-15 22:00:00,128.31,0.0,128.31,175.0,73.3,73.3,False
A4,2020-07-15 23:00:00,109.23,0.0,109.23,175.0,62.4,62.4,False
A4,2020-07-16 00:00:00,120.18,0.0,120.18,175.0,68.7,68.7,False
A4,2020-07-16 02:00:00,92.42,0.0,92.42,175.0,52.8,52.8,False
A4,2020-07-16 04:00:00,127.35,0.0,127.35,175.0,72.8,72.8,False
A4,2020-07-16 06:00:00,127.8,0.0,127.8,175.0,73.0,73.0,False
A4,2020-07-16 08:00:00,129.87,0.0,129.87,175.0,74.2,74.2,False
A4,2020-07-16 10:00:00,123.87,0.0,123.87,175.0,70.8,70.8,False
A4,2020-07-16 12:00:00,119.19,0.0,119.19,175.0,68.1,68.1,False
A4,2020-07-16 14:00:00,116.55,0.0,116.55,175.0,66.6,66.6,False
A4,2020-07-16 16:00:00,118.12,0.0,118.12,175.0,67.5,67.5,False
A4,2020-07-16 18:00:00,122.08,0.0,122.08,175.0,69.8,69.8,False
A4,2020-07-16 20:00:00,124.73,0.0,124.73,175.0,71.3,71.3,False
A4,2020-07-16 22:00:00,114.85,0.0,114.85,175.0,65.6,65.6,False
A5,2020-07-15 00:00:00,105.75,0.0,105.75,175.0,60.4,60.4,False
A5,2020-07-15 01:00:00,106.66,0.0,106.66,175.0,60.9,60.9,False
A5,2020-07-15 02:00:00,113.88,0.0,113.88,175.0,65.1,65.1,False
A5,2020-07-15 03:00:00,112.22,0.0,112.22,175.0,64.1,64.1,False
A5,2020-07-15 04:00:00,106.14,0.0,106.14,175.0,60.7,60.7,False
A5,2020-07-15 05:00:00,99.76,0.0,99.76,175.0,57.0,57.0,False
A5,2020-07-15 06:00:00,48.23,0.0,48.23,175.0,27.6,27.6,False
A5,2020-07-15 07:00:00,9.79,0.0,9.79,175.0,5.6,5.6,False
A5,2020-07-15 08:00:00,70.91,0.0,70.91,175.0,40.5,40.5,False
A5,2020-07-15 09:00:00,75.39,0.0,75.39,175.0,43.1,43.1,False
A5,2020-07-15 10:00:00,75.89,0.0,75.89,175.0,43.4,43.4,False
A5,2020-07-15 11:00:00,74.27,0.0,74.27,175.0,42.4,42.4,False
A5,2020-07-15 12:00:00,86.31,0.0,86.31,175.0,49.3,49.3,False
A5,2020-07-15 13:00:00,76.65,0.0,76.65,175.0,43.8,43.8,False
A5,2020-07-15 14:00:00,82.66,0.0,82.66,175.0,47.2,47.2,False
A5,2020-07-15 15:00:00,74.86,0.0,74.86,175.0,42.8,42.8,False
A5,2020-07-15 16:00:00,66.48,0.0,66.48,175.0,38.0,38.0,False
A5,2020-07-15 17:00:00,113.97,0.0,113.97,175.0,65.1,65.1,False
A5,2020-07-15 18:00:00,115.3,0.0,115.3,175.0,65.9,65.9,False
A5,2020-07-15 19:00:00,115.61,0.0,115.61,175.0,66.1,66.1,False
A5,2020-07-15 20:00:00,115.68,0.0,115.68,175.0,66.1,66.1,False
A5,2020-07-15 21:00:00,29.86,0.0,29.86,175.0,17.1,17.1,False
A5,2020-07-15 22:00:00,114.96,0.0,114.96,175.0,65.7,65.7,False
A5,2020-07-15 23:00:00,99.53,0.0,99.53,175.0,56.9,56.9,False
A5,2020-07-16 00:00:00,108.8,0.0,108.8,175.0,62.2,62.2,False
A5,2020-07-16 02:00:00,85.82,0.0,85.82,175.0,49.0,49.0,False
A5,2020-07-16 04:00:00,114.17,0.0,114.17,175.0,65.2,65.2,False
A5,2020-07-16 06:00:00,115.41,0.0,115.41,175.0,66.0,66.0,False
A5,2020-07-16 08:00:00,115.5,0.0,115.5,175.0,66.0,66.0,False
A5,2020-07-16 10:00:00,114.93,0.0,114.93,175.0,65.7,65.7,False
A5,2020-07-16 12:00:00,112.33,0.0,112.33,175.0,64.2,64.2,False
A5,2020-07-16 14:00:00,111.42,0.0,111.42,175.0,63.7,63.7,False
A5,2020-07-16 16:00:00,112.32,0.0,112.32,175.0,64.2,64.2,False
A5,2020-07-16 18:00:00,114.63,0.0,114.63,175.0,65.5,65.5,False
A5,2020-07-16 20:00:00,115.93,0.0,115.93,175.0,66.2,66.2,False
A5,2020-07-16 22:00:00,109.0,0.0,109.0,175.0,62.3,62.3,False
A6,2020-07-15 00:00:00,53.84,0.0,53.84,175.0,30.8,30.8,False
A6,2020-07-15 01:00:00,53.66,0.0,53.66,175.0,30.7,30.7,False
A6,2020-07-15 02:00:00,52.69,0.0,52.69,175.0,30.1,30.1,False
A6,2020-07-15 03:00:00,49.54,0.0,49.54,175.0,28.3,28.3,False
A6,2020-07-15 04:00:00,43.12,0.0,43.12,175.0,24.6,24.6,False
A6,2020-07-15 05:00:00,37.14,0.0,37.14,175.0,21.2,21.2,False
A6,2020-07-15 06:00:00,38.65,0.0,38.65,175.0,22.1,22.1,False
A6,2020-07-15 07:00:00,14.33,0.0,14.33,175.0,8.2,8.2,False
A6,2020-07-15 08:00:00,20.91,0.0,20.91,175.0,11.9,11.9,False
A6,2020-07-15 09:00:00,21.56,0.0,21.56,175.0,12.3,12.3,False
A6,2020-07-15 10:00:00,17.53,0.0,17.53,175.0,10.0,10.0,False
A6,2020-07-15 11:00:00,18.11,0.0,18.11,175.0,10.3,10.3,False
A6,2020-07-15 12:00:00,27.99,0.0,27.99,175.0,16.0,16.0,False
A6,2020-07-15 13:00:00,24.38,0.0,24.38,175.0,13.9,13.9,False
A6,2020-07-15 14:00:00,24.25,0.0,24.25,175.0,13.9,13.9,False
A6,2020-07-15 15:00:00,26.23,0.0,26.23,175.0,15.0,15.0,False
A6,2020-07-15 16:00:00,27.89,0.0,27.89,175.0,15.9,15.9,False
A6,2020-07-15 17:00:00,42.77,0.0,42.77,175.0,24.4,24.4,False
A6,2020-07-15 18:00:00,45.31,0.0,45.31,175.0,25.9,25.9,False
A6,2020-07-15 19:00:00,39.57,0.0,39.57,175.0,22.6,22.6,False
A6,2020-07-15 20:00:00,34.83,0.0,34.83,175.0,19.9,19.9,False
A6,2020-07-15 21:00:00,40.25,0.0,40.25,175.0,23.0,23.0,False
A6,2020-07-15 22:00:00,34.81,0.0,34.81,175.0,19.9,19.9,False
A6,2020-07-15 23:00:00,39.52,0.0,39.52,175.0,22.6,22.6,False
A6,2020-07-16 00:00:00,54.79,0.0,54.79,175.0,31.3,31.3,False
A6,2020-07-16 02:00:00,48.81,0.0,48.81,175.0,27.9,27.9,False
A6,2020-07-16 04:00:00,53.39,0.0,53.39,175.0,30.5,30.5,False
A6,2020-07-16 06:00:00,44.35,0.0,44.35,175.0,25.3,25.3,False
A6,2020-07-16 08:00:00,11.83,0.0,11.83,175.0,6.8,6.8,False
A6,2020-07-16 10:00:00,35.08,0.0,35.08,175.0,20.0,20.0,False
A6,2020-07-16 12:00:00,31.86,0.0,31.86,175.0,18.2,18.2,False
A6,2020-07-16 14:00:00,36.63,0.0,36.63,175.0,20.9,20.9,False
A6,2020-07-16 16:00:00,38.04,0.0,38.04,175.0,21.7,21.7,False
A6,2020-07-16 18:00:00,41.97,0.0,41.97,175.0,24.0,24.0,False
A6,2020-07-16 20:00:00,49.63,0.0,49.63,175.0,28.4,28.4,False
A6,2020-07-16 22:00:00,78.29,0.0,78.29,175.0,44.7,44.7,False
A7,2020-07-15 00:00:00,-70.5,0.0,70.5,400.0,17.6,17.6,False
A7,2020-07-15 01:00:00,-62.01,0.0,62.01,400.0,15.5,15.5,False
A7,2020-07-15 02:00:00,-48.43,0.0,48.43,400.0,12.1,12.1,False
A7,2020-07-15 03:00:00,-45.58,0.0,45.58,400.0,11.4,11.4,False
A7,2020-07-15 04:00:00,-44.13,0.0,44.13,400.0,11.0,11.0,False
A7,2020-07-15 05:00:00,-51.55,0.0,51.55,400.0,12.9,12.9,False
A7,2020-07-15 06:00:00,-138.6,0.0,138.6,400.0,34.7,34.7,False
A7,2020-07-15 07:00:00,-171.41,0.0,171.41,400.0,42.9,42.9,False
A7,2020-07-15 08:00:00,-103.28,0.0,103.28,400.0,25.8,25.8,False
A7,2020-07-15 09:00:00,-108.68,0.0,108.68,400.0,27.2,27.2,False
A7,2020-07-15 10:00:00,-111.67,0.0,111.67,400.0,27.9,27.9,False
A7,2020-07-15 11:00:00,-125.25,0.0,125.25,400.0,31.3,31.3,False
A7,2020-07-15 12:00:00,-134.2,0.0,134.2,400.0,33.6,33.6,False
A7,2020-07-15 13:00:00,-149.87,0.0,149.87,400.0,37.5,37.5,False
A7,2020-07-15 14:00:00,-146.23,0.0,146.23,400.0,36.6,36.6,False
A7,2020-07-15 15:00:00,-165.73,0.0,165.73,400.0,41.4,41.4,False
A7,2020-07-15 16:00:00,-175.91,0.0,175.91,400.0,44.0,44.0,False
A7,2020-07-15 17:00:00,-125.13,0.0,125.13,400.0,31.3,31.3,False
A7,2020-07-15 18:00:00,-118.64,0.0,118.64,400.0,29.7,29.7,False
A7,2020-07-15 19:00:00,-102.32,0.0,102.32,400.0,25.6,25.6,False
A7,2020-07-15 20:00:00,-84.3,0.0,84.3,400.0,21.1,21.1,False
A7,2020-07-15 21:00:00,-200.86,0.0,200.86,400.0,50.2,50.2,False
A7,2020-07-15 22:00:00,-53.75,0.0,53.75,400.0,13.4,13.4,False
A7,2020-07-15 23:00:00,-70.52,0.0,70.52,400.0,17.6,17.6,False
A7,2020-07-16 00:00:00,-72.94,0.0,72.94,400.0,18.2,18.2,False
A7,2020-07-16 02:00:00,-86.45,0.0,86.45,400.0,21.6,21.6,False
A7,2020-07-16 04:00:00,-61.25,0.0,61.25,400.0,15.3,15.3,False
A7,2020-07-16 06:00:00,-67.5,0.0,67.5,400.0,16.9,16.9,False
A7,2020-07-16 08:00:00,-35.7,0.0,35.7,400.0,8.9,8.9,False
A7,2020-07-16 10:00:00,-100.01,0.0,100.01,400.0,25.0,25.0,False
A7,2020-07-16 12:00:00,-116.47,0.0,116.47,400.0,29.1,29.1,False
A7,2020-07-16 14:00:00,-134.8,0.0,134.8,400.0,33.7,33.7,False
A7,2020-07-16 16:00:00,-129.75,0.0,129.75,400.0,32.4,32.4,False
A7,2020-07-16 18:00:00,-117.47,0.0,117.47,400.0,29.4,29.4,False
A7,2020-07-16 20:00:00,-108.0,0.0,108.0,400.0,27.0,27.0,False
A7,2020-07-16 22:00:00,-137.12,0.0,137.12,400.0,34.3,34.3,False
A8,2020-07-15 00:00:00,71.02,0.0,71.02,175.0,40.6,40.6,False
A8,2020-07-15 01:00:00,74.95,0.0,74.95,175.0,42.8,42.8,False
A8,2020-07-15 02:00:00,85.21,0.0,85.21,175.0,48.7,48.7,False
A8,2020-07-15 03:00:00,83.48,0.0,83.48,175.0,47.7,47.7,False
A8,2020-07-15 04:00:00,75.85,0.0,75.85,175.0,43.3,43.3,False
A8,2020-07-15 05:00:00,65.41,0.0,65.41,175.0,37.4,37.4,False
A8,2020-07-15 06:00:00,-1.37,0.0,1.37,175.0,0.8,0.8,False
A8,2020-07-15 07:00:00,-51.45,0.0,51.45,175.0,29.4,29.4,False
A8,2020-07-15 08:00:00,18.23,0.0,18.23,175.0,10.4,10.4,False
A8,2020-07-15 09:00:00,18.64,0.0,18.64,175.0,10.6,10.6,False
A8,2020-07-15 10:00:00,15.44,0.0,15.44,175.0,8.8,8.8,False
A8,2020-07-15 11:00:00,9.21,0.0,9.21,175.0,5.3,5.3,False
A8,2020-07-15 12:00:00,18.78,0.0,18.78,175.0,10.7,10.7,False
A8,2020-07-15 13:00:00,4.29,0.0,4.29,175.0,2.5,2.5,False
A8,2020-07-15 14:00:00,9.93,0.0,9.93,175.0,5.7,5.7,False
A8,2020-07-15 15:00:00,-0.64,0.0,0.64,175.0,0.4,0.4,False
A8,2020-07-15 16:00:00,-10.18,0.0,10.18,175.0,5.8,5.8,False
A8,2020-07-15 17:00:00,48.71,0.0,48.71,175.0,27.8,27.8,False
A8,2020-07-15 18:00:00,53.66,0.0,53.66,175.0,30.7,30.7,False
A8,2020-07-15 19:00:00,57.21,0.0,57.21,175.0,32.7,32.7,False
A8,2020-07-15 20:00:00,61.85,0.0,61.85,175.0,35.3,35.3,False
A8,2020-07-15 21:00:00,-36.97,0.0,36.97,175.0,21.1,21.1,False
A8,2020-07-15 22:00:00,73.68,0.0,73.68,175.0,42.1,42.1,False
A8,2020-07-15 23:00:00,58.88,0.0,58.88,175.0,33.6,33.6,False
A8,2020-07-16 00:00:00,72.7,0.0,72.7,175.0,41.5,41.5,False
A8,2020-07-16 02:00:00,47.9,0.0,47.9,175.0,27.4,27.4,False
A8,2020-07-16 04:00:00,80.53,0.0,80.53,175.0,46.0,46.0,False
A8,2020-07-16 06:00:00,74.07,0.0,74.07,175.0,42.3,42.3,False
A8,2020-07-16 08:00:00,68.38,0.0,68.38,175.0,39.1,39.1,False
A8,2020-07-16 10:00:00,55.15,0.0,55.15,175.0,31.5,31.5,False
A8,2020-07-16 12:00:00,44.94,0.0,44.94,175.0,25.7,25.7,False
A8,2020-07-16 14:00:00,39.63,0.0,39.63,175.0,22.6,22.6,False
A8,2020-07-16 16:00:00,43.08,0.0,43.08,175.0,24.6,24.6,False
A8,2020-07-16 18:00:00,51.8,0.0,51.8,175.0,29.6,29.6,False
A8,2020-07-16 20:00:00,60.89,0.0,60.89,175.0,34.8,34.8,False
A8,2020-07-16 22:00:00,61.19,0.0,61.19,175.0,35.0,35.0,False
A9,2020-07-15 00:00:00,119.06,0.0,119.06,175.0,68.0,68.0,False
A9,2020-07-15 01:00:00,122.73,0.0,122.73,175.0,70.1,70.1,False
A9,2020-07-15 02:00:00,133.25,0.0,133.25,175.0,76.1,76.1,False
A9,2020-07-15 03:00:00,130.67,0.0,130.67,175.0,74.7,74.7,False
A9,2020-07-15 04:00:00,122.16,0.0,122.16,175.0,69.8,69.8,False
A9,2020-07-15 05:00:00,109.36,0.0,109.36,175.0,62.5,62.5,False
A9,2020-07-15 06:00:00,24.46,0.0,24.46,175.0,14.0,14.0,False
A9,2020-07-15 07:00:00,-44.79,0.0,44.79,175.0,25.6,25.6,False
A9,2020-07-15 08:00:00,49.09,0.0,49.09,175.0,28.1,28.1,False
A9,2020-07-15 09:00:00,53.71,0.0,53.71,175.0,30.7,30.7,False
A9,2020-07-15 10:00:00,51.0,0.0,51.0,175.0,29.1,29.1,False
A9,2020-07-15 11:00:00,45.09,0.0,45.09,175.0,25.8,25.8,False
A9,2020-07-15 12:00:00,60.97,0.0,60.97,175.0,34.8,34.8,False
A9,2020-07-15 13:00:00,43.11,0.0,43.11,175.0,24.6,24.6,False
A9,2020-07-15 14:00:00,50.03,0.0,50.03,175.0,28.6,28.6,False
A9,2020-07-15 15:00:00,34.04,0.0,34.04,175.0,19.5,19.5,False
A9,2020-07-15 16:00:00,24.34,0.0,24.34,175.0,13.9,13.9,False
A9,2020-07-15 17:00:00,101.96,0.0,101.96,175.0,58.3,58.3,False
A9,2020-07-15 18:00:00,106.96,0.0,106.96,175.0,61.1,61.1,False
A9,2020-07-15 19:00:00,109.47,0.0,109.47,175.0,62.6,62.6,False
A9,2020-07-15 20:00:00,112.86,0.0,112.86,175.0,64.5,64.5,False
A9,2020-07-15 21:00:00,-16.05,0.0,16.05,175.0,9.2,9.2,False
A9,2020-07-15 22:00:00,122.33,0.0,122.33,175.0,69.9,69.9,False
A9,2020-07-15 23:00:00,104.22,0.0,104.22,175.0,59.6,59.6,False
A9,2020-07-16 00:00:00,121.75,0.0,121.75,175.0,69.6,69.6,False
A9,2020-07-16 02:00:00,91.24,0.0,91.24,175.0,52.1,52.1,False
A9,2020-07-16 04:00:00,129.83,0.0,129.83,175.0,74.2,74.2,False
A9,2020-07-16 06:00:00,123.21,0.0,123.21,175.0,70.4,70.4,False
A9,2020-07-16 08:00:00,115.74,0.0,115.74,175.0,66.1,66.1,False
A9,2020-07-16 10:00:00,106.99,0.0,106.99,175.0,61.1,61.1,False
A9,2020-07-16 12:00:00,96.94,0.0,96.94,175.0,55.4,55.4,False
A9,2020-07-16 14:00:00,92.59,0.0,92.59,175.0,52.9,52.9,False
A9,2020-07-16 16:00:00,96.02,0.0,96.02,175.0,54.9,54.9,False
A9,2020-07-16 18:00:00,104.76,0.0,104.76,175.0,59.9,59.9,False
A9,2020-07-16 20:00:00,113.51,0.0,113.51,175.0,64.9,64.9,False
A9,2020-07-16 22:00:00,112.1,0.0,112.1,175.0,64.1,64.1,False
A10,2020-07-15 00:00:00,26.3,0.0,26.3,175.0,15.0,15.0,False
A10,2020-07-15 01:00:00,31.09,0.0,31.09,175.0,17.8,17.8,False
A10,2020-07-15 02:00:00,39.88,0.0,39.88,175.0,22.8,22.8,False
A10,2020-07-15 03:00:00,38.2,0.0,38.2,175.0,21.8,21.8,False
A10,2020-07-15 04:00:00,30.92,0.0,30.92,175.0,17.7,17.7,False
