line,period,flow_nominal,margin_rho_norm,worst_case_abs_flow,Fmax,loading_nominal_pct,loading_worst_case_pct,binding
A1,2020-07-16 14:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A1,2020-07-16 16:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A1,2020-07-16 18:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A1,2020-07-16 20:00:00,170.31,0.0,170.31,175.0,97.3,97.3,False
A1,2020-07-16 22:00:00,139.64,0.0,139.64,175.0,79.8,79.8,False
A2,2020-07-15 00:00:00,39.63,0.0,39.63,175.0,22.6,22.6,False
A2,2020-07-15 01:00:00,76.95,0.0,76.95,175.0,44.0,44.0,False
A2,2020-07-15 02:00:00,92.75,0.0,92.75,175.0,53.0,53.0,False
A2,2020-07-15 03:00:00,90.81,0.0,90.81,175.0,51.9,51.9,False
A2,2020-07-15 04:00:00,80.31,0.0,80.31,175.0,45.9,45.9,False
A2,2020-07-15 05:00:00,46.16,0.0,46.16,175.0,26.4,26.4,False
A2,2020-07-15 06:00:00,71.81,0.0,71.81,175.0,41.0,41.0,False
A2,2020-07-15 07:00:00,64.01,0.0,64.01,175.0,36.6,36.6,False
A2,2020-07-15 08:00:00,74.23,0.0,74.23,175.0,42.4,42.4,False
A2,2020-07-15 09:00:00,90.63,0.0,90.63,175.0,51.8,51.8,False
A2,2020-07-15 10:00:00,93.76,0.0,93.76,175.0,53.6,53.6,False
A2,2020-07-15 11:00:00,90.33,0.0,90.33,175.0,51.6,51.6,False
A2,2020-07-15 12:00:00,67.57,0.0,67.57,175.0,38.6,38.6,False
A2,2020-07-15 13:00:00,59.29,0.0,59.29,175.0,33.9,33.9,False
A2,2020-07-15 14:00:00,79.61,0.0,79.61,175.0,45.5,45.5,False
A2,2020-07-15 15:00:00,79.92,0.0,79.92,175.0,45.7,45.7,False
A2,2020-07-15 16:00:00,77.56,0.0,77.56,175.0,44.3,44.3,False
A2,2020-07-15 17:00:00,76.73,0.0,76.73,175.0,43.8,43.8,False
A2,2020-07-15 18:00:00,84.71,0.0,84.71,175.0,48.4,48.4,False
A2,2020-07-15 19:00:00,87.78,0.0,87.78,175.0,50.2,50.2,False
A2,2020-07-15 20:00:00,83.03,0.0,83.03,175.0,47.4,47.4,False
A2,2020-07-15 21:00:00,76.71,0.0,76.71,175.0,43.8,43.8,False
A2,2020-07-15 22:00:00,88.35,0.0,88.35,175.0,50.5,50.5,False
A2,2020-07-15 23:00:00,75.97,0.0,75.97,175.0,43.4,43.4,False
A2,2020-07-16 00:00:00,54.46,0.0,54.46,175.0,31.1,31.1,False
A2,2020-07-16 02:00:00,9.91,0.0,9.91,175.0,5.7,5.7,False
A2,2020-07-16 04:00:00,56.96,0.0,56.96,175.0,32.6,32.6,False
A2,2020-07-16 06:00:00,90.74,0.0,90.74,175.0,51.9,51.9,False
A2,2020-07-16 08:00:00,92.95,0.0,92.95,175.0,53.1,53.1,False
A2,2020-07-16 10:00:00,101.23,0.0,101.23,175.0,57.8,57.8,False
A2,2020-07-16 12:00:00,88.1,0.0,88.1,175.0,50.3,50.3,False
A2,2020-07-16 14:00:00,79.01,0.0,79.01,175.0,45.2,45.2,False
A2,2020-07-16 16:00:00,81.6,0.0,81.6,175.0,46.6,46.6,False
A2,2020-07-16 18:00:00,85.56,0.0,85.56,175.0,48.9,48.9,False
A2,2020-07-16 20:00:00,87.37,0.0,87.37,175.0,49.9,49.9,False
A2,2020-07-16 22:00:00,66.51,0.0,66.51,175.0,38.0,38.0,False
A3,2020-07-15 00:00:00,116.68,0.0,116.68,175.0,66.7,66.7,False
A3,2020-07-15 01:00:00,149.91,0.0,149.91,175.0,85.7,85.7,False
A3,2020-07-15 02:00:00,171.14,2.77,173.91,175.0,97.8,99.4,False
A3,2020-07-15 03:00:00,168.67,3.96,172.63,175.0,96.4,98.6,False
A3,2020-07-15 04:00:00,154.29,0.0,154.29,175.0,88.2,88.2,False
A3,2020-07-15 05:00:00,111.18,0.0,111.18,175.0,63.5,63.5,False
A3,2020-07-15 06:00:00,140.94,34.06,175.0,175.0,80.5,100.0,True
A3,2020-07-15 07:00:00,132.7,42.3,175.0,175.0,75.8,100.0,True
A3,2020-07-15 08:00:00,146.92,28.08,175.0,175.0,84.0,100.0,True
A3,2020-07-15 09:00:00,158.28,16.72,175.0,175.0,90.4,100.0,True
A3,2020-07-15 10:00:00,157.59,16.77,174.36,175.0,90.0,99.6,True
A3,2020-07-15 11:00:00,158.85,13.63,172.48,175.0,90.8,98.6,False
A3,2020-07-15 12:00:00,138.23,32.95,171.18,175.0,79.0,97.8,False
A3,2020-07-15 13:00:00,131.79,38.18,169.97,175.0,75.3,97.1,False
A3,2020-07-15 14:00:00,157.11,11.87,168.97,175.0,89.8,96.6,False
A3,2020-07-15 15:00:00,156.32,11.96,168.28,175.0,89.3,96.2,False
A3,2020-07-15 16:00:00,156.6,12.26,168.86,175.0,89.5,96.5,False
A3,2020-07-15 17:00:00,159.3,11.38,170.68,175.0,91.0,97.5,False
A3,2020-07-15 18:00:00,163.1,9.27,172.37,175.0,93.2,98.5,False
A3,2020-07-15 19:00:00,164.27,9.07,173.34,175.0,93.9,99.1,False
A3,2020-07-15 20:00:00,164.22,10.78,175.0,175.0,93.8,100.0,True
A3,2020-07-15 21:00:00,157.04,17.96,175.0,175.0,89.7,100.0,True
A3,2020-07-15 22:00:00,163.95,11.05,175.0,175.0,93.7,100.0,True
A3,2020-07-15 23:00:00,155.2,19.8,175.0,175.0,88.7,100.0,True
A3,2020-07-16 00:00:00,133.26,0.0,133.26,175.0,76.1,76.1,False
A3,2020-07-16 02:00:00,77.27,0.0,77.27,175.0,44.2,44.2,False
A3,2020-07-16 04:00:00,133.68,0.0,133.68,175.0,76.4,76.4,False
A3,2020-07-16 06:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-16 08:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-16 10:00:00,172.1,0.0,172.1,175.0,98.3,98.3,False
A3,2020-07-16 12:00:00,168.34,0.0,168.34,175.0,96.2,96.2,False
A3,2020-07-16 14:00:00,166.85,0.0,166.85,175.0,95.3,95.3,False
A3,2020-07-16 16:00:00,168.38,0.0,168.38,175.0,96.2,96.2,False
A3,2020-07-16 18:00:00,172.63,0.0,172.63,175.0,98.6,98.6,False
A3,2020-07-16 20:00:00,175.0,0.0,175.0,175.0,100.0,100.0,True
A3,2020-07-16 22:00:00,162.73,0.0,162.73,175.0,93.0,93.0,False
A4,2020-07-15 00:00:00,79.29,0.0,79.29,175.0,45.3,45.3,False
A4,2020-07-15 01:00:00,106.45,0.0,106.45,175.0,60.8,60.8,False
A4,2020-07-15 02:00:00,123.62,0.0,123.62,175.0,70.6,70.6,False
A4,2020-07-15 03:00:00,121.56,0.0,121.56,175.0,69.5,69.5,False
A4,2020-07-15 04:00:00,111.53,0.0,111.53,175.0,63.7,63.7,False
A4,2020-07-15 05:00:00,77.62,0.0,77.62,175.0,44.4,44.4,False
A4,2020-07-15 06:00:00,101.73,0.0,101.73,175.0,58.1,58.1,False
A4,2020-07-15 07:00:00,95.03,0.0,95.03,175.0,54.3,54.3,False
A4,2020-07-15 08:00:00,105.28,0.0,105.28,175.0,60.2,60.2,False
A4,2020-07-15 09:00:00,114.73,0.0,114.73,175.0,65.6,65.6,False
A4,2020-07-15 10:00:00,114.4,0.0,114.4,175.0,65.4,65.4,False
A4,2020-07-15 11:00:00,114.24,0.0,114.24,175.0,65.3,65.3,False
A4,2020-07-15 12:00:00,97.15,0.0,97.15,175.0,55.5,55.5,False
A4,2020-07-15 13:00:00,91.45,0.0,91.45,175.0,52.3,52.3,False
A4,2020-07-15 14:00:00,110.37,0.0,110.37,175.0,63.1,63.1,False
A4,2020-07-15 15:00:00,109.79,0.0,109.79,175.0,62.7,62.7,False
A4,2020-07-15 16:00:00,109.68,0.0,109.68,175.0,62.7,62.7,False
A4,2020-07-15 17:00:00,111.45,0.0,111.45,175.0,63.7,63.7,False
A4,2020-07-15 18:00:00,115.56,0.0,115.56,175.0,66.0,66.0,False
A4,2020-07-15 19:00:00,117.05,0.0,117.05,175.0,66.9,66.9,False
A4,2020-07-15 20:00:00,116.6,0.0,116.6,175.0,66.6,66.6,False
A4,2020-07-15 21:00:00,111.82,0.0,111.82,175.0,63.9,63.9,False
A4,2020-07-15 22:00:00,118.41,0.0,118.41,175.0,67.7,67.7,False
A4,2020-07-15 23:00:00,111.2,0.0,111.2,175.0,63.5,63.5,False
A4,2020-07-16 00:00:00,90.08,0.0,90.08,175.0,51.5,51.5,False
A4,2020-07-16 02:00:00,48.0,0.0,48.0,175.0,27.4,27.4,False
A4,2020-07-16 04:00:00,90.87,0.0,90.87,175.0,51.9,51.9,False
A4,2020-07-16 06:00:00,126.39,0.0,126.39,175.0,72.2,72.2,False
A4,2020-07-16 08:00:00,125.85,0.0,125.85,175.0,71.9,71.9,False
A4,2020-07-16 10:00:00,124.51,0.0,124.51,175.0,71.2,71.2,False
A4,2020-07-16 12:00:00,119.23,0.0,119.23,175.0,68.1,68.1,False
A4,2020-07-16 14:00:00,116.42,0.0,116.42,175.0,66.5,66.5,False
A4,2020-07-16 16:00:00,118.05,0.0,118.05,175.0,67.5,67.5,False
A4,2020-07-16 18:00:00,121.97,0.0,121.97,175.0,69.7,69.7,False
A4,2020-07-16 20:00:00,124.55,0.0,124.55,175.0,71.2,71.2,False
A4,2020-07-16 22:00:00,114.54,0.0,114.54,175.0,65.5,65.5,False
A5,2020-07-15 00:00:00,77.18,0.0,77.18,175.0,44.1,44.1,False
A5,2020-07-15 01:00:00,96.88,0.0,96.88,175.0,55.4,55.4,False
A5,2020-07-15 02:00:00,110.75,0.0,110.75,175.0,63.3,63.3,False
A5,2020-07-15 03:00:00,109.08,0.0,109.08,175.0,62.3,62.3,False
A5,2020-07-15 04:00:00,101.18,0.0,101.18,175.0,57.8,57.8,False
A5,2020-07-15 05:00:00,74.39,0.0,74.39,175.0,42.5,42.5,False
A5,2020-07-15 06:00:00,93.92,0.0,93.92,175.0,53.7,53.7,False
A5,2020-07-15 07:00:00,89.48,0.0,89.48,175.0,51.1,51.1,False
A5,2020-07-15 08:00:00,98.25,0.0,98.25,175.0,56.1,56.1,False
A5,2020-07-15 09:00:00,105.22,0.0,105.22,175.0,60.1,60.1,False
A5,2020-07-15 10:00:00,104.86,0.0,104.86,175.0,59.9,59.9,False
A5,2020-07-15 11:00:00,105.83,0.0,105.83,175.0,60.5,60.5,False
A5,2020-07-15 12:00:00,93.6,0.0,93.6,175.0,53.5,53.5,False
A5,2020-07-15 13:00:00,89.86,0.0,89.86,175.0,51.3,51.3,False
A5,2020-07-15 14:00:00,105.05,0.0,105.05,175.0,60.0,60.0,False
A5,2020-07-15 15:00:00,104.55,0.0,104.55,175.0,59.7,59.7,False
A5,2020-07-15 16:00:00,104.73,0.0,104.73,175.0,59.8,59.8,False
A5,2020-07-15 17:00:00,106.29,0.0,106.29,175.0,60.7,60.7,False
A5,2020-07-15 18:00:00,108.46,0.0,108.46,175.0,62.0,62.0,False
A5,2020-07-15 19:00:00,109.06,0.0,109.06,175.0,62.3,62.3,False
A5,2020-07-15 20:00:00,108.97,0.0,108.97,175.0,62.3,62.3,False
A5,2020-07-15 21:00:00,104.57,0.0,104.57,175.0,59.8,59.8,False
A5,2020-07-15 22:00:00,108.23,0.0,108.23,175.0,61.8,61.8,False
A5,2020-07-15 23:00:00,102.77,0.0,102.77,175.0,58.7,58.7,False
A5,2020-07-16 00:00:00,85.45,0.0,85.45,175.0,48.8,48.8,False
A5,2020-07-16 02:00:00,51.69,0.0,51.69,175.0,29.5,29.5,False
A5,2020-07-16 04:00:00,85.65,0.0,85.65,175.0,48.9,48.9,False
A5,2020-07-16 06:00:00,115.51,0.0,115.51,175.0,66.0,66.0,False
A5,2020-07-16 08:00:00,115.77,0.0,115.77,175.0,66.2,66.2,False
A5,2020-07-16 10:00:00,114.2,0.0,114.2,175.0,65.3,65.3,False
A5,2020-07-16 12:00:00,112.27,0.0,112.27,175.0,64.2,64.2,False
A5,2020-07-16 14:00:00,111.57,0.0,111.57,175.0,63.8,63.8,False
A5,2020-07-16 16:00:00,112.41,0.0,112.41,175.0,64.2,64.2,False
A5,2020-07-16 18:00:00,114.76,0.0,114.76,175.0,65.6,65.6,False
A5,2020-07-16 20:00:00,115.94,0.0,115.94,175.0,66.3,66.3,False
A5,2020-07-16 22:00:00,108.32,0.0,108.32,175.0,61.9,61.9,False
A6,2020-07-15 00:00:00,59.32,0.0,59.32,175.0,33.9,33.9,False
A6,2020-07-15 01:00:00,51.91,0.0,51.91,175.0,29.7,29.7,False
A6,2020-07-15 02:00:00,58.5,0.0,58.5,175.0,33.4,33.4,False
A6,2020-07-15 03:00:00,57.93,0.0,57.93,175.0,33.1,33.1,False
A6,2020-07-15 04:00:00,53.45,0.0,53.45,175.0,30.5,30.5,False
A6,2020-07-15 05:00:00,42.57,0.0,42.57,175.0,24.3,24.3,False
A6,2020-07-15 06:00:00,42.69,0.0,42.69,175.0,24.4,24.4,False
A6,2020-07-15 07:00:00,38.32,0.0,38.32,175.0,21.9,21.9,False
A6,2020-07-15 08:00:00,39.4,0.0,39.4,175.0,22.5,22.5,False
A6,2020-07-15 09:00:00,27.22,0.0,27.22,175.0,15.6,15.6,False
A6,2020-07-15 10:00:00,18.57,0.0,18.57,175.0,10.6,10.6,False
A6,2020-07-15 11:00:00,22.02,0.0,22.02,175.0,12.6,12.6,False
A6,2020-07-15 12:00:00,24.34,0.0,24.34,175.0,13.9,13.9,False
A6,2020-07-15 13:00:00,25.34,0.0,25.34,175.0,14.5,14.5,False
A6,2020-07-15 14:00:00,28.37,0.0,28.37,175.0,16.2,16.2,False
A6,2020-07-15 15:00:00,26.11,0.0,26.11,175.0,14.9,14.9,False
A6,2020-07-15 16:00:00,30.69,0.0,30.69,175.0,17.5,17.5,False
A6,2020-07-15 17:00:00,37.49,0.0,37.49,175.0,21.4,21.4,False
A6,2020-07-15 18:00:00,33.8,0.0,33.8,175.0,19.3,19.3,False
A6,2020-07-15 19:00:00,32.83,0.0,32.83,175.0,18.8,18.8,False
A6,2020-07-15 20:00:00,42.63,0.0,42.63,175.0,24.4,24.4,False
A6,2020-07-15 21:00:00,47.25,0.0,47.25,175.0,27.0,27.0,False
A6,2020-07-15 22:00:00,44.21,0.0,44.21,175.0,25.3,25.3,False
A6,2020-07-15 23:00:00,53.96,0.0,53.96,175.0,30.8,30.8,False
A6,2020-07-16 00:00:00,58.23,0.0,58.23,175.0,33.3,33.3,False
A6,2020-07-16 02:00:00,50.03,0.0,50.03,175.0,28.6,28.6,False
A6,2020-07-16 04:00:00,55.95,0.0,55.95,175.0,32.0,32.0,False
A6,2020-07-16 06:00:00,56.24,0.0,56.24,175.0,32.1,32.1,False
A6,2020-07-16 08:00:00,45.81,0.0,45.81,175.0,26.2,26.2,False
A6,2020-07-16 10:00:00,22.67,0.0,22.67,175.0,13.0,13.0,False
A6,2020-07-16 12:00:00,30.94,0.0,30.94,175.0,17.7,17.7,False
A6,2020-07-16 14:00:00,39.26,0.0,39.26,175.0,22.4,22.4,False
A6,2020-07-16 16:00:00,39.48,0.0,39.48,175.0,22.6,22.6,False
A6,2020-07-16 18:00:00,44.23,0.0,44.23,175.0,25.3,25.3,False
A6,2020-07-16 20:00:00,51.12,0.0,51.12,175.0,29.2,29.2,False
A6,2020-07-16 22:00:00,73.94,0.0,73.94,175.0,42.3,42.3,False
A7,2020-07-15 00:00:00,-120.93,0.0,120.93,400.0,30.2,30.2,False
A7,2020-07-15 01:00:00,-72.57,0.0,72.57,400.0,18.1,18.1,False
A7,2020-07-15 02:00:00,-61.77,0.0,61.77,400.0,15.4,15.4,False
A7,2020-07-15 03:00:00,-63.18,0.0,63.18,400.0,15.8,15.8,False
A7,2020-07-15 04:00:00,-69.95,0.0,69.95,400.0,17.5,17.5,False
A7,2020-07-15 05:00:00,-97.89,0.0,97.89,400.0,24.5,24.5,False
A7,2020-07-15 06:00:00,-80.3,0.0,80.3,400.0,20.1,20.1,False
A7,2020-07-15 07:00:00,-94.96,0.0,94.96,400.0,23.7,23.7,False
A7,2020-07-15 08:00:00,-94.17,0.0,94.17,400.0,23.5,23.5,False
A7,2020-07-15 09:00:00,-75.39,0.0,75.39,400.0,18.8,18.8,False
A7,2020-07-15 10:00:00,-71.67,0.0,71.67,400.0,17.9,17.9,False
A7,2020-07-15 11:00:00,-86.4,0.0,86.4,400.0,21.6,21.6,False
A7,2020-07-15 12:00:00,-117.94,0.0,117.94,400.0,29.5,29.5,False
A7,2020-07-15 13:00:00,-132.75,0.0,132.75,400.0,33.2,33.2,False
A7,2020-07-15 14:00:00,-119.97,0.0,119.97,400.0,30.0,30.0,False
A7,2020-07-15 15:00:00,-119.27,0.0,119.27,400.0,29.8,29.8,False
A7,2020-07-15 16:00:00,-124.17,0.0,124.17,400.0,31.0,31.0,False
A7,2020-07-15 17:00:00,-126.85,0.0,126.85,400.0,31.7,31.7,False
A7,2020-07-15 18:00:00,-108.61,0.0,108.61,400.0,27.2,27.2,False
A7,2020-07-15 19:00:00,-99.99,0.0,99.99,400.0,25.0,25.0,False
A7,2020-07-15 20:00:00,-106.92,0.0,106.92,400.0,26.7,26.7,False
A7,2020-07-15 21:00:00,-104.94,0.0,104.94,400.0,26.2,26.2,False
A7,2020-07-15 22:00:00,-79.36,0.0,79.36,400.0,19.8,19.8,False
A7,2020-07-15 23:00:00,-92.11,0.0,92.11,400.0,23.0,23.0,False
A7,2020-07-16 00:00:00,-109.86,0.0,109.86,400.0,27.5,27.5,False
A7,2020-07-16 02:00:00,-138.46,0.0,138.46,400.0,34.6,34.6,False
A7,2020-07-16 04:00:00,-103.22,0.0,103.22,400.0,25.8,25.8,False
A7,2020-07-16 06:00:00,-87.54,0.0,87.54,400.0,21.9,21.9,False
A7,2020-07-16 08:00:00,-92.96,0.0,92.96,400.0,23.2,23.2,False
A7,2020-07-16 10:00:00,-80.01,0.0,80.01,400.0,20.0,20.0,False
A7,2020-07-16 12:00:00,-114.99,0.0,114.99,400.0,28.7,28.7,False
A7,2020-07-16 14:00:00,-139.05,0.0,139.05,400.0,34.8,34.8,False
A7,2020-07-16 16:00:00,-132.06,0.0,132.06,400.0,33.0,33.0,False
A7,2020-07-16 18:00:00,-121.11,0.0,121.11,400.0,30.3,30.3,False
A7,2020-07-16 20:00:00,-110.52,0.0,110.52,400.0,27.6,27.6,False
A7,2020-07-16 22:00:00,-130.73,0.0,130.73,400.0,32.7,32.7,False
A8,2020-07-15 00:00:00,35.45,0.0,35.45,175.0,20.3,20.3,False
A8,2020-07-15 01:00:00,63.15,0.0,63.15,175.0,36.1,36.1,False
A8,2020-07-15 02:00:00,80.61,0.0,80.61,175.0,46.1,46.1,False
A8,2020-07-15 03:00:00,78.56,0.0,78.56,175.0,44.9,44.9,False
A8,2020-07-15 04:00:00,68.69,0.0,68.69,175.0,39.3,39.3,False
A8,2020-07-15 05:00:00,33.8,0.0,33.8,175.0,19.3,19.3,False
A8,2020-07-15 06:00:00,54.06,0.0,54.06,175.0,30.9,30.9,False
A8,2020-07-15 07:00:00,42.96,0.0,42.96,175.0,24.5,24.5,False
A8,2020-07-15 08:00:00,49.4,0.0,49.4,175.0,28.2,28.2,False
A8,2020-07-15 09:00:00,54.43,0.0,54.43,175.0,31.1,31.1,False
A8,2020-07-15 10:00:00,50.74,0.0,50.74,175.0,29.0,29.0,False
A8,2020-07-15 11:00:00,47.33,0.0,47.33,175.0,27.0,27.0,False
A8,2020-07-15 12:00:00,28.14,0.0,28.14,175.0,16.1,16.1,False
A8,2020-07-15 13:00:00,20.35,0.0,20.35,175.0,11.6,11.6,False
A8,2020-07-15 14:00:00,36.73,0.0,36.73,175.0,21.0,21.0,False
A8,2020-07-15 15:00:00,35.37,0.0,35.37,175.0,20.2,20.2,False
A8,2020-07-15 16:00:00,36.13,0.0,36.13,175.0,20.6,20.6,False
A8,2020-07-15 17:00:00,39.91,0.0,39.91,175.0,22.8,22.8,False
A8,2020-07-15 18:00:00,46.61,0.0,46.61,175.0,26.6,26.6,False
A8,2020-07-15 19:00:00,49.95,0.0,49.95,175.0,28.5,28.5,False
A8,2020-07-15 20:00:00,52.72,0.0,52.72,175.0,30.1,30.1,False
A8,2020-07-15 21:00:00,53.51,0.0,53.51,175.0,30.6,30.6,False
A8,2020-07-15 22:00:00,64.35,0.0,64.35,175.0,36.8,36.8,False
A8,2020-07-15 23:00:00,61.3,0.0,61.3,175.0,35.0,35.0,False
A8,2020-07-16 00:00:00,43.54,0.0,43.54,175.0,24.9,24.9,False
A8,2020-07-16 02:00:00,6.11,0.0,6.11,175.0,3.5,3.5,False
A8,2020-07-16 04:00:00,45.07,0.0,45.07,175.0,25.8,25.8,False
A8,2020-07-16 06:00:00,72.8,0.0,72.8,175.0,41.6,41.6,False
A8,2020-07-16 08:00:00,64.73,0.0,64.73,175.0,37.0,37.0,False
A8,2020-07-16 10:00:00,55.7,0.0,55.7,175.0,31.8,31.8,False
A8,2020-07-16 12:00:00,44.98,0.0,44.98,175.0,25.7,25.7,False
A8,2020-07-16 14:00:00,39.52,0.0,39.52,175.0,22.6,22.6,False
A8,2020-07-16 16:00:00,43.01,0.0,43.01,175.0,24.6,24.6,False
A8,2020-07-16 18:00:00,51.69,0.0,51.69,175.0,29.5,29.5,False
A8,2020-07-16 20:00:00,60.73,0.0,60.73,175.0,34.7,34.7,False
A8,2020-07-16 22:00:00,60.88,0.0,60.88,175.0,34.8,34.8,False
A9,2020-07-15 00:00:00,74.47,0.0,74.47,175.0,42.6,42.6,False
A9,2020-07-15 01:00:00,108.14,0.0,108.14,175.0,61.8,61.8,False
A9,2020-07-15 02:00:00,129.63,0.0,129.63,175.0,74.1,74.1,False
A9,2020-07-15 03:00:00,127.18,0.0,127.18,175.0,72.7,72.7,False
A9,2020-07-15 04:00:00,112.97,0.0,112.97,175.0,64.6,64.6,False
A9,2020-07-15 05:00:00,69.0,0.0,69.0,175.0,39.4,39.4,False
A9,2020-07-15 06:00:00,95.01,0.0,95.01,175.0,54.3,54.3,False
A9,2020-07-15 07:00:00,82.58,0.0,82.58,175.0,47.2,47.2,False
A9,2020-07-15 08:00:00,93.11,0.0,93.11,175.0,53.2,53.2,False
A9,2020-07-15 09:00:00,100.2,0.0,100.2,175.0,57.3,57.3,False
A9,2020-07-15 10:00:00,96.27,0.0,96.27,175.0,55.0,55.0,False
A9,2020-07-15 11:00:00,94.43,0.0,94.43,175.0,54.0,54.0,False
A9,2020-07-15 12:00:00,71.83,0.0,71.83,175.0,41.0,41.0,False
A9,2020-07-15 13:00:00,63.39,0.0,63.39,175.0,36.2,36.2,False
A9,2020-07-15 14:00:00,86.22,0.0,86.22,175.0,49.3,49.3,False
A9,2020-07-15 15:00:00,84.7,0.0,84.7,175.0,48.4,48.4,False
A9,2020-07-15 16:00:00,85.81,0.0,85.81,175.0,49.0,49.0,False
A9,2020-07-15 17:00:00,90.44,0.0,90.44,175.0,51.7,51.7,False
A9,2020-07-15 18:00:00,96.71,0.0,96.71,175.0,55.3,55.3,False
A9,2020-07-15 19:00:00,99.66,0.0,99.66,175.0,57.0,57.0,False
A9,2020-07-15 20:00:00,102.7,0.0,102.7,175.0,58.7,58.7,False
A9,2020-07-15 21:00:00,100.88,0.0,100.88,175.0,57.6,57.6,False
A9,2020-07-15 22:00:00,111.85,0.0,111.85,175.0,63.9,63.9,False
A9,2020-07-15 23:00:00,107.11,0.0,107.11,175.0,61.2,61.2,False
A9,2020-07-16 00:00:00,88.4,0.0,88.4,175.0,50.5,50.5,False
A9,2020-07-16 02:00:00,36.97,0.0,36.97,175.0,21.1,21.1,False
A9,2020-07-16 04:00:00,89.53,0.0,89.53,175.0,51.2,51.2,False
A9,2020-07-16 06:00:00,123.34,0.0,123.34,175.0,70.5,70.5,False
A9,2020-07-16 08:00:00,116.12,0.0,116.12,175.0,66.4,66.4,False
A9,2020-07-16 10:00:00,105.84,0.0,105.84,175.0,60.5,60.5,False
A9,2020-07-16 12:00:00,96.86,0.0,96.86,175.0,55.3,55.3,False
A9,2020-07-16 14:00:00,92.84,0.0,92.84,175.0,53.0,53.0,False
A9,2020-07-16 16:00:00,96.16,0.0,96.16,175.0,54.9,54.9,False
A9,2020-07-16 18:00:00,104.97,0.0,104.97,175.0,60.0,60.0,False
A9,2020-07-16 20:00:00,113.52,0.0,113.52,175.0,64.9,64.9,False
A9,2020-07-16 22:00:00,111.04,0.0,111.04,175.0,63.4,63.4,False
A10,2020-07-15 00:00:00,-0.22,0.0,0.22,175.0,0.1,0.1,False
A10,2020-07-15 01:00:00,21.81,0.0,21.81,175.0,12.5,12.5,False
A10,2020-07-15 02:00:00,36.74,0.0,36.74,175.0,21.0,21.0,False
A10,2020-07-15 03:00:00,35.05,0.0,35.05,175.0,20.0,20.0,False
A10,2020-07-15 04:00:00,26.77,0.0,26.77,175.0,15.3,15.3,False
